회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
(주)아모레퍼시픽,090430,2018/12,-19.18,-15.69,4815,20.8,9.13,89.46,36.56,6.21,2.54,49.12,20.08
(주)아모레퍼시픽,090430,2019/12,-11.23,-28.11,3477,33.12,7.67,50.41,24.73,4.03,1.98,35.21,17.27
(주)아모레퍼시픽,090430,2020/12,-66.57,-85.29,512,27.72,3.23,158.93,93.51,3.97,2.33,50.65,29.8
(주)아모레퍼시픽,090430,2021/12,0,0,2820,28.93,7.06,73.93,38.32,4.61,2.39,42.19,21.87
(주)아모레퍼시픽,090430,2022/12,-37.61,-30.57,1949,21.39,5.18,72.42,32.57,2.87,1.29,99.42,44.71
(주)아모레퍼시픽그룹,002790,2003/12,,,,,,,,,,,
(주)아모레퍼시픽그룹,002790,2004/12,,,,,,,,,,,
(주)아모레퍼시픽그룹,002790,2005/12,,,,,,,,,,,
(주)아모레퍼시픽그룹,002790,2006/12,,,,,,,,,,,
(주)아모레퍼시픽그룹,002790,2007/12,0,0,7234,28.64,13.45,34.64,21.64,1.43,0.89,151.89,94.89
(주)아모레퍼시픽그룹,002790,2008/12,5.39,28.66,9354,25.83,12.22,19.59,7.04,0.99,0.36,66.69,23.98
(주)아모레퍼시픽그룹,002790,2009/12,33.05,14.69,10736,26.02,13.97,17.79,7.55,0.98,0.42,61,25.9
(주)아모레퍼시픽그룹,002790,2010/12,31.88,58.49,15916,25.88,15.23,102.29,50.7,1.34,0.67,115.14,57.07
(주)아모레퍼시픽그룹,002790,2011/12,6.29,15.38,18366,26.72,14.21,102.15,56.69,1.68,0.93,91.82,50.96
(주)아모레퍼시픽그룹,002790,2012/12,3.32,3.96,19088,24.26,13.09,116.77,50.48,2.94,1.27,160.84,69.53
(주)아모레퍼시픽그룹,002790,2013/12,4.6,5.59,20102,25.91,12.06,112.96,74.21,2.7,1.77,103.17,67.78
(주)아모레퍼시픽그룹,002790,2014/12,40.31,36.41,27494,27.21,13.99,208.75,70.33,7.25,2.44,241.42,81.33
(주)아모레퍼시픽그룹,002790,2015/12,38.62,17.12,3219,25.78,16.14,3498.54,291.54,92.08,7.67,3618.45,301.54
(주)아모레퍼시픽그룹,002790,2016/12,18.52,31.47,4240,27.33,16.17,355.54,230.11,9.87,6.39,325.16,210.45
(주)아모레퍼시픽그룹,002790,2017/12,-32.45,-40.82,2432,23.66,12.13,194.01,128.54,8.62,5.71,207.76,137.65
(주)아모레퍼시픽그룹,002790,2018/12,-24.88,-29.77,1708,18.34,9.04,284.04,103.19,8.33,3.03,290.42,105.51
(주)아모레퍼시픽그룹,002790,2019/12,-9.32,-6.01,1444,27.8,7.93,66.12,38.17,4,2.31,59.9,34.58
(주)아모레퍼시픽그룹,002790,2020/12,-69.76,-92.24,74,24.18,3.06,0,0,4.63,2.17,276.67,129.83
(주)아모레퍼시픽그룹,002790,2021/12,0,0,1989,24.13,6.69,68.87,34.61,3.89,1.95,318.68,160.13
(주)아모레퍼시픽그룹,002790,2022/12,-23.66,-65.42,657,17.1,6.05,30.76,13.69,2.3,1.02,43.51,19.37
(주)아센디오,012170,2003/12,,,,,,,,,,,
(주)아센디오,012170,2004/12,,,,,,,,,,,
(주)아센디오,012170,2005/12,,,,,,,,,,,
(주)아센디오,012170,2006/12,,,,,,,,,,,
(주)아센디오,012170,2007/12,,,,,,0,0,1552.22,52.37,0,0
(주)아센디오,012170,2008/12,,,,,,0,0,0,0,0,0
(주)아센디오,012170,2009/12,,,,,,0,0,0,0,0,0
(주)아센디오,012170,2010/12,,,,,,0,0,13.82,0.22,0,0
(주)아센디오,012170,2011/12,,,,,,6.3,1.12,3.97,0.7,0,0
(주)아센디오,012170,2012/12,0,0,-215,59.5,-3.64,0,0,6.65,1.33,0,0
(주)아센디오,012170,2013/12,0,0,-737,150.84,-84.54,0,0,4.25,0.55,50.56,6.58
(주)아센디오,012170,2014/12,0,0,-305,103.65,-91.54,0,0,4.52,0.76,0,0
(주)아센디오,012170,2015/12,0,0,-123,57.85,-58.56,0,0,4.85,1.13,0,0
(주)아센디오,012170,2016/12,,,,,,0,0,4.51,1.24,0,0
(주)아센디오,012170,2017/12,0,0,-263,141.06,-12.06,0,0,4.2,1.92,182.66,83.4
(주)아센디오,012170,2018/12,0,0,-151,137.67,-72.73,0,0,2.41,0.87,0,0
(주)아센디오,012170,2019/12,0,0,-308,0,-34.54,0,0,0,0,0,0
(주)아센디오,012170,2020/12,0,0,-131,37.24,-18.8,0,0,5.45,0.55,0,0
(주)아센디오,012170,2021/12,0,0,0,50.64,-16.49,0,0,6.16,1.58,0,0
(주)아센디오,012170,2022/12,0,0,-209,126.71,-48.27,0,0,3.93,2.09,0,0
(주)아이마켓코리아,122900,2003/12,,,,,,,,,,,
(주)아이마켓코리아,122900,2004/12,,,,,,,,,,,
(주)아이마켓코리아,122900,2005/12,,,,,,,,,,,
(주)아이마켓코리아,122900,2006/12,,,,,,,,,,,
(주)아이마켓코리아,122900,2007/12,,,,,,0,0,0,0,0,0
(주)아이마켓코리아,122900,2008/12,,,,,,0,0,0,0,0,0
(주)아이마켓코리아,122900,2009/12,,,,,,0,0,0,0,0,0
(주)아이마켓코리아,122900,2010/12,,,,,,39.77,24.28,4.94,3.02,0,0
(주)아이마켓코리아,122900,2011/12,,,,,,29.82,11.87,3.75,1.49,0,0
(주)아이마켓코리아,122900,2012/12,0,0,1073,116.21,2.31,26.64,13.97,3.66,1.92,0,0
(주)아이마켓코리아,122900,2013/12,4.59,0.68,1081,129.61,1.98,25.89,18.35,3.26,2.31,17.81,12.62
(주)아이마켓코리아,122900,2014/12,14.87,4.19,1126,151.78,2.08,40.49,23.92,4.47,2.64,6.79,4.01
(주)아이마켓코리아,122900,2015/12,12.05,2.81,1170,182,2.03,28.51,20.84,3.45,2.52,0,0
(주)아이마켓코리아,122900,2016/12,-5.03,-37.13,743,191.63,1.78,40.48,15.67,2.59,1,7.48,2.9
(주)아이마켓코리아,122900,2017/12,-43.83,-70.54,221,146.76,1.1,36.26,21.81,1.49,0.9,3.03,1.82
(주)아이마켓코리아,122900,2018/12,6.55,59.85,357,144.22,1.23,21.64,11.75,1.1,0.6,21.42,11.64
(주)아이마켓코리아,122900,2019/12,43.75,30.43,483,157.16,1.78,27.26,13.48,1.4,0.69,5.1,2.52
(주)아이마켓코리아,122900,2020/12,-22.14,32.98,672,166.42,1.43,16.29,8.78,1.17,0.63,65.42,35.26
(주)아이마켓코리아,122900,2021/12,12.11,78.68,1213,168.77,1.45,10.77,6.15,1.35,0.77,12.93,7.37
(주)아이마켓코리아,122900,2022/12,23.95,-41.77,706,198.64,1.57,10.96,8.57,1.08,0.85,6.61,5.17
(주)아이에이치큐,003560,2003/12,,,,,,,,,,,
(주)아이에이치큐,003560,2004/12,,,,,,,,,,,
(주)아이에이치큐,003560,2005/12,,,,,,,,,,,
(주)아이에이치큐,003560,2006/12,,,,,,,,,,,
(주)아이에이치큐,003560,2007/12,0,0,1,45.97,-17.69,201.16,76.34,5.65,2.14,0,0
(주)아이에이치큐,003560,2008/12,0,0,-392,84.07,-21.81,0,0,5.04,1.49,108.75,32.06
(주)아이에이치큐,003560,2009/12,,,,,,0,0,3.03,1.19,531.14,208.97
(주)아이에이치큐,003560,2010/12,0,0,-157,63.09,-17.66,0,0,4.84,1.62,0,0
(주)아이에이치큐,003560,2011/12,0,0,54,90.59,-2.2,244.09,59.9,9.17,2.25,22.91,5.62
(주)아이에이치큐,003560,2012/12,0,0,0,30.79,5.03,22.9,9.51,5.88,2.44,44.25,18.37
(주)아이에이치큐,003560,2013/12,0,-97.23,3,86.54,-0.69,1866.05,1212.93,3.64,2.37,50.67,32.94
(주)아이에이치큐,003560,2014/12,0,0,-183,93.77,-5.83,0,0,5.32,2.84,0,0
(주)아이에이치큐,003560,2015/12,0,0,39,18.9,6.94,75.4,44.24,2.17,1.28,12.57,7.38
(주)아이에이치큐,003560,2016/12,52.35,-15.11,31,15.83,10.26,63.18,34.24,2.25,1.22,11.04,5.98
(주)아이에이치큐,003560,2017/12,36.75,-42.65,18,12.01,12.1,364.49,189.8,2.24,1.17,7.5,3.91
(주)아이에이치큐,003560,2018/12,-35.31,-503.98,-70,13.05,9.07,0,0,2.55,1.04,11.64,4.75
(주)아이에이치큐,003560,2019/12,-170.92,0,-461,21.16,-7.09,0,0,3.93,2.26,9.71,5.59
(주)아이에이치큐,003560,2020/12,0,0,-127,23.31,-20.02,0,0,2.72,1.34,6.88,3.39
(주)아이에이치큐,003560,2021/12,0,0,-71,101.87,-19.4,0,0,3.89,1.81,25.23,11.76
(주)아이에이치큐,003560,2022/12,0,0,-623,181.58,-68.76,0,0,4.56,1.26,23.33,6.45
(주)알루코,001780,2003/12,,,,,,,,,,,
(주)알루코,001780,2004/12,,,,,,,,,,,
(주)알루코,001780,2005/12,,,,,,,,,,,
(주)알루코,001780,2006/12,,,,,,,,,,,
(주)알루코,001780,2007/12,0,0,89,174.51,1.55,150.33,45.73,3.51,1.07,0,0
(주)알루코,001780,2008/12,147.29,104.1,91,177.39,3.38,32.05,2.96,1.22,0.11,5.14,0.48
(주)알루코,001780,2009/12,59.27,-25.48,68,199.97,6.18,57.74,12.23,1.64,0.35,12.1,2.56
(주)알루코,001780,2010/12,82.67,266.54,206,197.36,7.68,30.95,12.48,2.55,1.03,15.69,6.32
(주)알루코,001780,2011/12,-44.8,0,-5,240.14,4.37,0,0,2.52,0.89,67.57,23.73
(주)알루코,001780,2012/12,-55.95,0,-164,232.47,2.05,0,0,1.41,0.77,0,0
(주)알루코,001780,2013/12,172.17,0,7,221.84,5.19,201.01,108.89,1.35,0.73,11.8,6.39
(주)알루코,001780,2014/12,-4.16,2365.64,166,216.32,4.9,31.2,16.18,1.43,0.74,5.24,2.72
(주)알루코,001780,2015/12,28.38,108.67,313,161.31,5.54,37.4,12.09,3.6,1.16,14.16,4.58
(주)알루코,001780,2016/12,1.81,12.62,320,118.34,5.71,38.23,16,3.43,1.43,14.71,6.16
(주)알루코,001780,2017/12,-15.13,-42.41,172,130.16,4.5,42.63,22.99,2.18,1.18,9.82,5.3
(주)알루코,001780,2018/12,-41.82,-84.91,26,165.13,2.38,31.58,12.05,2.03,0.77,24.73,9.43
(주)알루코,001780,2019/12,1.29,0,-98,170.26,2.69,0,0,1.18,0.72,190.54,116.08
(주)알루코,001780,2020/12,102.39,0,-189,167.82,5,0,0,2.25,0.42,40.84,7.65
(주)알루코,001780,2021/12,-32.71,0,43,166.57,3.3,128.57,62.21,2.42,1.17,0,0
(주)알루코,001780,2022/12,107.44,235.45,155,163.03,5.36,82.54,34.26,2.15,0.89,0,0
(주)에넥스,011090,2003/12,,,,,,,,,,,
(주)에넥스,011090,2004/12,,,,,,,,,,,
(주)에넥스,011090,2005/12,,,,,,,,,,,
(주)에넥스,011090,2006/12,,,,,,,,,,,
(주)에넥스,011090,2007/12,,,,,,11.7,4.47,1.29,0.49,5.39,2.06
(주)에넥스,011090,2008/12,0,0,14,76.01,-1.01,1321.46,40.92,11.69,0.36,633.13,19.61
(주)에넥스,011090,2009/12,0,0,-168,128.78,-3.39,0,0,0.71,0.45,0,0
(주)에넥스,011090,2010/12,0,0,0,131.69,-8.71,0,0,0.76,0.46,442.72,267.77
(주)에넥스,011090,2011/12,0,0,0,163.8,4.78,3.91,2.28,0.59,0.34,40.96,23.93
(주)에넥스,011090,2012/12,0,0,0,174.37,-5.53,0,0,1.71,0.54,0,0
(주)에넥스,011090,2013/12,0,0,62,146.81,1.29,13.25,5.93,1.31,0.58,0,0
(주)에넥스,011090,2014/12,80.11,71.82,99,132.25,2.07,26.88,8.63,2.76,0.89,0,0
(주)에넥스,011090,2015/12,49.42,58.89,154,108.87,2.63,63.23,9.27,9.22,1.35,25.12,3.68
(주)에넥스,011090,2016/12,-70.65,-77.98,34,158.98,0.6,158.09,71.87,4.85,2.2,0,0
(주)에넥스,011090,2017/12,45.93,15.52,39,184.5,0.8,146.28,64.72,3.58,1.59,30.15,13.34
(주)에넥스,011090,2018/12,-73.68,-37.3,25,161.38,0.2,167.17,64.95,2.43,0.94,0,0
(주)에넥스,011090,2019/12,-410.13,-368.14,-66,143.71,-0.78,0,0,2.17,1.06,0,0
(주)에넥스,011090,2020/12,0,0,-161,149.55,-3.64,0,0,2.12,0.74,5.68,1.98
(주)에넥스,011090,2021/12,0,0,174,100.12,-6.11,22.28,7.15,3.49,1.12,0,0
(주)에넥스,011090,2022/12,0,0,-396,188.85,-11.43,0,0,3.99,1.08,0,0
(주)에스비에스,034120,2003/12,,,,,,,,,,,
(주)에스비에스,034120,2004/12,,,,,,,,,,,
(주)에스비에스,034120,2005/12,,,,,,,,,,,
(주)에스비에스,034120,2006/12,,,,,,,,,,,
(주)에스비에스,034120,2007/12,0,0,1894,24.5,9.44,34.63,21.21,3,1.84,29.64,18.15
(주)에스비에스,034120,2008/12,-89.77,-84.38,395,24.19,1.25,182.45,56,3.16,0.97,35.14,10.79
(주)에스비에스,034120,2009/12,130.99,208.06,1301,40.19,3.32,39.19,19.44,2.02,1,0,0
(주)에스비에스,034120,2010/12,-94.24,-94.99,65,38.65,0.16,0,0,1.92,1.03,24.48,13.09
(주)에스비에스,034120,2011/12,6897.75,4862.98,3236,56.87,10.33,14.31,7.72,1.61,0.87,10.31,5.56
(주)에스비에스,034120,2012/12,-49.57,-53.4,1508,47.36,4.97,30.01,19.58,1.63,1.06,17.44,11.38
(주)에스비에스,034120,2013/12,-43.04,-11.25,1338,41.11,3.04,35.55,23.35,1.74,1.14,3014.69,1980.75
(주)에스비에스,034120,2014/12,0,0,-371,47.81,-2.28,0,0,1.45,0.85,11.58,6.82
(주)에스비에스,034120,2015/12,0,0,1929,64.44,5.32,23.74,14.59,1.5,0.92,25.87,15.89
(주)에스비에스,034120,2016/12,-118.16,-101.5,-29,65.35,-0.92,0,0,1.25,0.78,713.58,444.89
(주)에스비에스,034120,2017/12,0,0,850,93.97,2.41,39.14,29.83,1,0.76,6.61,5.04
(주)에스비에스,034120,2018/12,-72.76,-67.61,275,68.46,0.56,365.98,215.82,0.99,0.58,10.05,5.93
(주)에스비에스,034120,2019/12,147.37,304.48,1114,92.82,1.54,161.15,85.17,0.96,0.51,0,0
(주)에스비에스,034120,2020/12,448.94,0,-3803,106.43,8.03,0,0,1.01,0.52,6.19,3.21
(주)에스비에스,034120,2021/12,167.1,0,7693,102.63,17.09,10.43,3.55,1.97,0.67,11.88,4.05
(주)에스비에스,034120,2022/12,0.63,12.09,8623,61.22,15.81,8.31,4.17,1.47,0.74,0,0
(주)에스엠벡셀,010580,2003/12,,,,,,,,,,,
(주)에스엠벡셀,010580,2004/12,,,,,,,,,,,
(주)에스엠벡셀,010580,2005/12,,,,,,,,,,,
(주)에스엠벡셀,010580,2006/12,,,,,,,,,,,
(주)에스엠벡셀,010580,2007/12,,,,,,52.74,28.71,2.06,1.12,12.13,6.61
(주)에스엠벡셀,010580,2008/12,,,,,,0,0,1.47,0.52,19.62,6.97
(주)에스엠벡셀,010580,2009/12,,,,,,155.45,43.98,1.79,0.51,7.87,2.23
(주)에스엠벡셀,010580,2010/12,,,,,,9.67,5.14,1.6,0.85,9.72,5.17
(주)에스엠벡셀,010580,2011/12,,,,,,0,0,1.52,0.75,0,0
(주)에스엠벡셀,010580,2012/12,,,,,,0,0,1.57,0.78,0,0
(주)에스엠벡셀,010580,2013/12,,,,,,0,0,1.35,0.78,0,0
(주)에스엠벡셀,010580,2014/12,,,,,,0,0,1.17,0.78,12.48,8.31
(주)에스엠벡셀,010580,2015/12,,,,,,0,0,2.6,1.02,53.3,21.02
(주)에스엠벡셀,010580,2016/12,,,,,,0,0,4.06,1.26,24.38,7.56
(주)에스엠벡셀,010580,2017/12,,,,,,0,0,3.65,1.51,0,0
(주)에스엠벡셀,010580,2018/12,,,,,,19,12.64,2.05,1.36,8.78,5.84
(주)에스엠벡셀,010580,2019/12,,,,,,0,0,3.33,2.06,10.14,6.28
(주)에스엠벡셀,010580,2020/12,,,,,,0,0,6.15,1.41,8.71,2
(주)에스엠벡셀,010580,2021/12,0,0,-256,47.84,-11.2,0,0,3.08,0.62,0,0
(주)에스엠벡셀,010580,2022/12,0,0,91,123.33,2.5,32.25,0,4.46,0,82.27,0
(주)에스원,012750,2003/12,,,,,,,,,,,
(주)에스원,012750,2004/12,,,,,,,,,,,
(주)에스원,012750,2005/12,,,,,,,,,,,
(주)에스원,012750,2006/12,,,,,,,,,,,
(주)에스원,012750,2007/12,0,0,3034,42.62,18.41,24.59,12.9,5.93,3.11,13.65,7.16
(주)에스원,012750,2008/12,2.91,10.45,3337,36.71,18.5,22.59,12.07,5.09,2.72,14.92,7.97
(주)에스원,012750,2009/12,-20.29,-15.7,2804,31.61,15.2,23.15,15.72,3.93,2.67,14.97,10.16
(주)에스원,012750,2010/12,19.08,18.76,3351,36.5,15.63,22.91,14.73,4.34,2.79,16.89,10.86
(주)에스원,012750,2011/12,14.18,9.82,3745,38.98,15.62,19.53,14.57,3.57,2.66,12.06,9
(주)에스원,012750,2012/12,-15.98,-20.1,2987,34.27,12.28,31.13,21.27,4.28,2.92,25.16,17.2
(주)에스원,012750,2013/12,-2.78,-20.21,2383,36.82,10.27,38.44,29.38,4.25,3.25,18.93,14.47
(주)에스원,012750,2014/12,29.3,35.99,3239,59.44,9.85,33.06,25.55,5.6,4.33,12.78,9.88
(주)에스원,012750,2015/12,1.96,40.29,4544,42.24,9.59,21.81,13.25,5.35,3.25,13.27,8.06
(주)에스원,012750,2016/12,19.19,-8.52,4157,32.77,11.24,31.97,23.88,4.9,3.66,16.55,12.36
(주)에스원,012750,2017/12,-1.51,1.99,4239,30.94,10.43,28.98,22.13,4.14,3.16,14.06,10.74
(주)에스원,012750,2018/12,-1.7,-28.16,3046,33.31,9.87,40.42,31.66,3.87,3.03,17.49,13.7
(주)에스원,012750,2019/12,-1.16,42.41,4337,35.2,9.15,29.37,24.68,3.69,3.1,15.02,12.62
(주)에스원,012750,2020/12,3.88,-3.1,4203,37.75,9.2,29.87,20.58,3.37,2.33,11.92,8.21
(주)에스원,012750,2021/12,0,0,3815,36.74,7.77,29.34,23.72,2.77,2.24,10.7,8.65
(주)에스원,012750,2022/12,13.62,17.09,4467,36.29,8.27,20,14.63,2.16,1.58,10.8,7.9
(주)에스제이엠,123700,2010/12,,,,,,,,,,,
(주)에스제이엠,123700,2011/12,0,0,1466,37.67,14.3,11.92,3.98,1.7,0.57,12.32,4.11
(주)에스제이엠,123700,2012/12,-5.41,-10.11,1183,29.68,12.75,11.34,6.2,1.32,0.72,15.25,8.33
(주)에스제이엠,123700,2013/12,-15.87,-17.04,981,25.33,10.97,17.25,10.01,1.79,1.04,11,6.38
(주)에스제이엠,123700,2014/12,0.55,-5.64,926,25.47,12.86,23.71,14.23,1.55,0.93,67.41,40.45
(주)에스제이엠,123700,2015/12,15.84,51.27,1401,21.03,12.98,17.75,13.43,1.11,0.84,16.52,12.49
(주)에스제이엠,123700,2016/12,-38.81,-31.37,961,22.09,8.1,8.61,6.12,1,0.71,13.89,9.88
(주)에스제이엠,123700,2017/12,-41.27,-62.27,363,20.63,5.15,17,11.11,0.87,0.57,12.36,8.07
(주)에스제이엠,123700,2018/12,-91.17,-26.37,267,20.21,0.48,33.45,18.29,0.6,0.33,24.74,13.53
(주)에스제이엠,123700,2019/12,769.66,64.01,438,25.97,4.09,33.09,22.85,0.46,0.32,8.04,5.55
(주)에스제이엠,123700,2020/12,5.24,-60.79,172,29.53,4.9,0,0,0.48,0.19,9.94,3.92
(주)에스제이엠,123700,2021/12,13.94,65.82,285,29.91,5.31,17.67,8.49,0.78,0.37,0,0
(주)에스제이엠,123700,2022/12,-8.41,10.82,316,29.96,3.93,12.12,7.17,0.58,0.34,9.3,5.5
(주)에스제이엠홀딩스,025530,2003/12,,,,,,,,,,,
(주)에스제이엠홀딩스,025530,2004/12,,,,,,,,,,,
(주)에스제이엠홀딩스,025530,2005/12,,,,,,,,,,,
(주)에스제이엠홀딩스,025530,2006/12,,,,,,,,,,,
(주)에스제이엠홀딩스,025530,2007/12,0,0,631,29.43,6.26,12.11,6.06,1.3,0.65,0,0
(주)에스제이엠홀딩스,025530,2008/12,44.4,35.74,856,28.79,8.43,7.71,3.67,1.01,0.48,5.86,2.79
(주)에스제이엠홀딩스,025530,2009/12,-43.52,1.94,881,54.45,5.67,6.26,3.04,0.84,0.41,7.77,3.78
(주)에스제이엠홀딩스,025530,2010/12,233.89,-16.85,974,37.96,14.66,10.96,5.53,0.9,0.45,51.34,25.88
(주)에스제이엠홀딩스,025530,2011/12,29.42,-10.11,796,24.3,16.4,8.6,4.51,0.72,0.38,10.56,5.54
(주)에스제이엠홀딩스,025530,2012/12,-17.73,-22.36,618,19.71,12.59,26.25,19.18,0.56,0.41,28.47,20.8
(주)에스제이엠홀딩스,025530,2013/12,-15.94,-21.71,484,17.26,10.8,587.31,314.54,0.96,0.51,153.3,82.1
(주)에스제이엠홀딩스,025530,2014/12,3.1,19.02,576,17.06,12.8,11.11,8.5,0.72,0.55,46.43,35.54
(주)에스제이엠홀딩스,025530,2015/12,13.58,42.99,824,20.38,12.72,8.77,5.4,0.78,0.48,30.57,18.84
(주)에스제이엠홀딩스,025530,2016/12,-42.19,-49.22,418,20.89,7.5,16.37,12.66,0.71,0.55,38.74,29.96
(주)에스제이엠홀딩스,025530,2017/12,-23.26,170.12,1130,19.51,6.15,5.85,4.41,0.63,0.47,0,0
(주)에스제이엠홀딩스,025530,2018/12,-82.95,-79.93,227,18.7,1.11,20.56,12.92,0.49,0.31,29.97,18.83
(주)에스제이엠홀딩스,025530,2019/12,253.74,60.08,363,22.2,3.92,10.51,8.67,0.35,0.29,29.46,24.28
(주)에스제이엠홀딩스,025530,2020/12,1.9,-39.08,221,24.38,4.53,20.18,11.59,0.34,0.2,40.87,23.47
(주)에스제이엠홀딩스,025530,2021/12,23.36,5.75,234,25.13,5.29,29.54,14.18,0.63,0.3,18.46,8.86
(주)에스제이엠홀딩스,025530,2022/12,3.93,-45.59,127,24.71,4.47,47.53,24.37,0.55,0.28,26.08,13.37
(주)에스지글로벌,001380,2003/12,,,,,,,,,,,
(주)에스지글로벌,001380,2004/12,,,,,,,,,,,
(주)에스지글로벌,001380,2005/12,,,,,,,,,,,
(주)에스지글로벌,001380,2006/12,,,,,,,,,,,
(주)에스지글로벌,001380,2007/12,0,0,-2276,15.91,-18.43,0,0,1,0.2,0,0
(주)에스지글로벌,001380,2008/12,0,0,-366,13.39,-19.41,0,0,0.78,0.3,267.39,103.29
(주)에스지글로벌,001380,2009/12,0,0,-534,26.14,1.02,104.17,35.32,1.74,0.59,17.95,6.09
(주)에스지글로벌,001380,2010/12,2116.94,0,235,34.97,19.48,921.31,60.01,7.31,0.48,433.57,28.24
(주)에스지글로벌,001380,2011/12,-83.76,-96.92,7,44.41,1.99,62.43,27.36,0.7,0.31,0,0
(주)에스지글로벌,001380,2012/12,0,0,-255,55.47,-5.61,0,0,1.02,0.37,0,0
(주)에스지글로벌,001380,2013/12,0,0,55,58.96,4.48,28.02,16.48,0.77,0.45,0,0
(주)에스지글로벌,001380,2014/12,-87.65,0,-36,61.5,0.63,0,0,0.75,0.54,0,0
(주)에스지글로벌,001380,2015/12,0,0,-164,72.01,-4.15,0,0,2.69,0.47,60.44,10.65
(주)에스지글로벌,001380,2016/12,0,0,-32,78.5,2.57,72.94,31.49,1.93,0.83,0,0
(주)에스지글로벌,001380,2017/12,-150.45,0,8,59.05,-1.28,106.01,34.67,3.57,1.17,28.05,9.18
(주)에스지글로벌,001380,2018/12,0,828.97,74,57.12,3.85,97.42,26.29,2.03,0.55,33.37,9.01
(주)에스지글로벌,001380,2019/12,-25.53,-76.83,17,56.9,3.07,24.13,11.42,1.17,0.55,11.96,5.66
(주)에스지글로벌,001380,2020/12,24.22,-404.08,-51,57.27,5.64,208.92,52.39,0.93,0.23,0,0
