회사명,거래소코드,회계년도,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),매출액증가율(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
오씨아이홀딩스(주),010060,2017/12,134.4,-2.98,9849,77.94,7.83,32.57,19.35,10.9,1,0.56,6.18,3.48
오씨아이홀딩스(주),010060,2018/12,-44.22,-55.82,4352,62.05,5.1,-14.3,63.06,26.98,1.35,0.58,7.75,3.31
오씨아이홀딩스(주),010060,2019/12,-213.82,-865.39,-33308,79.14,-6.93,-16.29,0,0,1.03,0.55,977.31,520.35
오씨아이홀딩스(주),010060,2020/12,0,0,-10381,85.99,-4.3,-23.13,0,0,0.97,0.27,22.25,6.23
오씨아이홀딩스(주),010060,2021/12,0,0,27387,82.6,19.3,0,23.27,12.82,1.64,0.91,27.31,15.05
오씨아이홀딩스(주),010060,2022/12,56.02,35.92,36941,68.16,20.91,44,26.56,14.55,1.39,0.76,28.34,15.53
일진하이솔루스(주),271940,2012/12,,,,,,,,,,,,
일진하이솔루스(주),271940,2013/12,,,,,,,,,,,,
일진하이솔루스(주),271940,2014/12,,,,,,,,,,,,
일진하이솔루스(주),271940,2015/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2016/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2017/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2018/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2019/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2020/12,,,,,,,0,0,0,0,0,0
일진하이솔루스(주),271940,2021/12,,,,,,,31.76,15.9,0.93,0.47,18.73,9.37
일진하이솔루스(주),271940,2022/12,,,,,,,285.62,144.62,6.43,3.26,354.22,179.35
중소기업은행,024110,2007/12,,,,,,,,,,,,
중소기업은행,024110,2008/12,,,,,,,,,,,,
중소기업은행,024110,2009/12,,,,,,,,,,,,
중소기업은행,024110,2010/12,,,,,,,,,,,,
중소기업은행,024110,2011/12,,,,,,,,,,,,
중소기업은행,024110,2012/12,,,,,,,,,,,,
중소기업은행,024110,2013/12,,,,,,,,,,,,
중소기업은행,024110,2014/12,,,,,,,,,,,,
중소기업은행,024110,2015/12,,,,,,,,,,,,
중소기업은행,024110,2016/12,,,,,,,,,,,,
중소기업은행,024110,2017/12,,,,,,,,,,,,
중소기업은행,024110,2018/12,,,,,,,,,,,,
중소기업은행,024110,2019/12,,,,,,,,,,,,
중소기업은행,024110,2020/12,,,,,,,,,,,,
중소기업은행,024110,2021/12,,,,,,,,,,,,
중소기업은행,024110,2022/12,,,,,,,,,,,,
지에스건설(주),006360,2007/12,0,0,7899,176.67,7.75,0,25.37,9.14,4.96,1.79,0,0
지에스건설(주),006360,2008/12,5.36,-3.55,7668,175.34,7.3,12,24.93,4.98,3.16,0.63,15.36,3.07
지에스건설(주),006360,2009/12,17.86,-0.49,7653,179.97,8.02,7.21,16.32,5.8,1.92,0.68,11.35,4.03
지에스건설(주),006360,2010/12,3.65,4.94,8030,192.9,7.52,10.58,15.57,8.81,1.72,0.97,33.8,19.13
지에스건설(주),006360,2011/12,-5.52,6.63,8563,180.41,6.61,7.51,16.87,8.93,1.89,1,0,0
지에스건설(주),006360,2012/12,-73.18,-75.9,2063,186.91,1.73,2.62,47.52,20.18,1.49,0.64,0,0
지에스건설(주),006360,2013/12,0,0,-16711,293.36,-9.78,2.97,0,0,1.05,0.45,0,0
지에스건설(주),006360,2014/12,0,0,-667,265.61,0.54,-0.82,0,0,0.76,0.42,4.66,2.56
지에스건설(주),006360,2015/12,138.56,0,363,288.45,1.15,11.44,0,0,0.8,0.41,18.59,9.51
지에스건설(주),006360,2016/12,17.13,0,-394,298.92,1.3,4.38,0,0,0.68,0.4,26.82,15.73
지에스건설(주),006360,2017/12,122.88,0,-2431,322.77,2.73,5.83,0,0,0.76,0.55,46.02,33.66
지에스건설(주),006360,2018/12,234.04,0,7788,231.98,8.1,12.5,7.5,3.66,1.23,0.6,4.47,2.18
지에스건설(주),006360,2019/12,-27.92,-23.83,5590,217.91,7.37,-20.72,8.75,5.25,0.96,0.57,4.89,2.93
지에스건설(주),006360,2020/12,-2.2,-29.7,3919,219.35,7.41,-2.82,9.76,3.62,0.75,0.28,4.93,1.83
지에스건설(주),006360,2021/12,-13.85,31.05,4834,211.61,7.15,-10.73,13.18,9.55,0.9,0.65,4.97,3.6
지에스건설(주),006360,2022/12,-14.18,-16.94,3997,216.39,4.51,36.1,17.62,7.4,0.89,0.37,0,0
케이카(주),381970,2017/12,,,,,,,,,,,,
케이카(주),381970,2018/12,,,,,,,,,,,,
케이카(주),381970,2019/12,,,,,,,0,0,0,0,0,0
케이카(주),381970,2020/12,,,,,,,0,0,0,0,0,0
케이카(주),381970,2021/12,,,,,,,12.33,5.95,2.45,1.18,84,40.54
케이카(주),381970,2022/12,,,,,,,59.07,17.42,7.73,2.28,41.04,12.1
코스맥스(주),192820,2014/12,,,,,,,,,,,,
코스맥스(주),192820,2015/12,0,0,2361,354.76,6.74,0,98.44,39.09,29.21,11.6,460.83,183
코스맥스(주),192820,2016/12,46.42,63.73,3855,221.21,6.95,41.93,50.67,24.46,9.38,4.53,93.73,45.25
코스맥스(주),192820,2017/12,-33.21,-45.79,1877,308.96,3.98,16.78,159.01,100.43,8.3,5.24,94.41,59.63
코스맥스(주),192820,2018/12,48.94,73.01,3247,338.93,4.15,42.51,84.43,49.62,8.68,5.1,0,0
코스맥스(주),192820,2019/12,3.17,-2.45,3168,280.56,4.06,5.63,16.98,7.34,5.46,2.36,28.67,12.4
코스맥스(주),192820,2020/12,23.42,0,2128,337.31,4.82,3.92,0,0,5.18,2.44,81.91,38.55
코스맥스(주),192820,2021/12,83.97,0,6944,203.39,7.7,15.08,74.14,44.12,3.88,2.31,16.97,10.1
코스맥스(주),192820,2022/12,-56.69,0,1838,214.34,3.32,0.54,0,0,3.51,1.62,22.94,10.58
코오롱인더스트리(주),120110,2010/12,,,,,,,,,,,,
코오롱인더스트리(주),120110,2011/12,0,0,13410,167.75,7.33,0,19.35,8.28,2.6,1.11,14.74,6.31
코오롱인더스트리(주),120110,2012/12,-25.97,-48.26,6728,145.84,5.53,-1.98,17.29,10.71,1.59,0.99,9.06,5.61
코오롱인더스트리(주),120110,2013/12,-21.2,-33.3,4451,142.59,4.4,-0.97,21.92,15.05,1.25,0.86,8.37,5.75
코오롱인더스트리(주),120110,2014/12,-27.12,-62.1,1662,136.38,3.16,1.45,45.95,25.77,1.37,0.77,11,6.17
코오롱인더스트리(주),120110,2015/12,66.13,0,-5182,153.82,5.77,-9.01,0,0,1.47,0.88,7.12,4.26
코오롱인더스트리(주),120110,2016/12,-1.33,0,6098,146.99,6.07,-6.06,22.24,12.43,1.72,0.96,11.31,6.32
코오롱인더스트리(주),120110,2017/12,-28.46,-20.65,4830,143.79,4.3,0.98,35.5,24.6,1.58,1.09,10.14,7.03
코오롱인더스트리(주),120110,2018/12,-26.8,-51.85,2252,152.33,3.05,3.16,11.64,6.04,1.52,0.79,9.18,4.77
코오롱인더스트리(주),120110,2019/12,19.34,-50.04,1087,148.93,3.92,-7.27,134.74,78.95,1.08,0.63,21.25,12.45
코오롱인더스트리(주),120110,2020/12,-11.86,526.2,6834,120.05,3.78,-8.42,6.02,2.44,0.78,0.32,4.43,1.8
코오롱인더스트리(주),120110,2021/12,65.78,-7.02,6336,119.61,5.42,15.51,29.35,10.23,1.62,0.57,14.57,5.08
코오롱인더스트리(주),120110,2022/12,-4.04,-4.93,5934,119.66,4.52,15.13,35.3,19.81,1.04,0.58,0,0
코웨이(주),021240,2007/12,0,0,1563,77.77,13.25,0,24.33,14.08,6.59,3.81,9.98,5.78
코웨이(주),021240,2008/12,37.41,9.68,1711,107.83,9.96,82.77,20.39,11.65,5.35,3.06,8.63,4.93
코웨이(주),021240,2009/12,7.77,20.04,2029,114.77,10.39,3.34,20.21,11.34,5.51,3.09,9.94,5.58
코웨이(주),021240,2010/12,4.64,26.85,2548,90.53,15.79,-31.12,19.29,13.11,5.91,4.02,10.67,7.25
코웨이(주),021240,2011/12,-6.73,-13.85,2235,120.18,12.78,15.18,18.66,13.52,5.31,3.85,10.41,7.54
코웨이(주),021240,2012/12,-3.03,-43.71,1267,123.56,11.35,9.23,28.6,18.45,4.55,2.94,7.98,5.15
코웨이(주),021240,2013/12,49.92,160.6,3283,77.26,16,6.3,20.56,13.14,6.51,4.16,10.06,6.43
코웨이(주),021240,2014/12,7.49,1.88,3361,56.01,16.87,1.98,30.13,19.94,8.41,5.57,14.68,9.72
코웨이(주),021240,2015/12,27.14,37.43,4621,43.38,20.01,7.17,23.62,16.55,8.07,5.66,17.37,12.17
코웨이(주),021240,2016/12,-26.88,-29,3280,66.28,14.26,2.64,31.78,22.57,9,6.39,26.75,19
코웨이(주),021240,2017/12,39.54,33.83,4484,119.79,18.78,5.91,26.65,20.09,9.11,6.86,18.4,13.87
코웨이(주),021240,2018/12,9.96,7.41,4854,118.71,19.2,7.57,22.63,13.53,7.49,4.48,17.26,10.32
코웨이(주),021240,2019/12,-11.84,-4.94,4611,165.04,15.18,11.51,25.76,18.85,7.08,5.18,16.38,11.99
코웨이(주),021240,2020/12,32.33,21.61,5584,103.29,18.73,7.24,24.6,12.42,5.4,2.73,14.32,7.23
코웨이(주),021240,2021/12,5.57,15.01,6418,99.57,17.47,13.18,18.97,13.59,4.26,3.05,20.46,14.65
코웨이(주),021240,2022/12,5.8,-1.61,6314,88.8,17.57,5.24,15.14,10.32,3.04,2.07,12.71,8.65
쿠쿠홈시스(주),284740,2017/12,,,,,,,,,,,,
쿠쿠홈시스(주),284740,2018/12,1248.4,1424.88,7672,34.98,16.12,1282.05,31.29,18.85,2.88,1.74,0,0
쿠쿠홈시스(주),284740,2019/12,78.65,88.43,2892,36.86,18.18,58.48,122.53,19.48,12.07,1.92,996.26,158.36
쿠쿠홈시스(주),284740,2020/12,12.6,14.93,3323,32.1,17.27,18.52,14.23,7.01,2.25,1.11,19.15,9.43
쿠쿠홈시스(주),284740,2021/12,31.51,104.15,6784,38.55,20,13.55,11.76,8.28,2.06,1.45,14.86,10.46
쿠쿠홈시스(주),284740,2022/12,-32.86,-24.57,5118,27.99,12.79,5.02,7.81,5.12,1.45,0.95,0,0
키움증권(주),039490,2007/03,,,,,,,,,,,,
키움증권(주),039490,2008/03,,,,,,,,,,,,
키움증권(주),039490,2009/03,,,,,,,,,,,,
키움증권(주),039490,2010/03,,,,,,,,,,,,
키움증권(주),039490,2011/03,,,,,,,,,,,,
키움증권(주),039490,2012/03,,,,,,,,,,,,
키움증권(주),039490,2013/03,,,,,,,,,,,,
키움증권(주),039490,2014/12,,,,,,,,,,,,
키움증권(주),039490,2015/12,,,,,,,,,,,,
키움증권(주),039490,2016/12,,,,,,,,,,,,
키움증권(주),039490,2017/12,,,,,,,,,,,,
키움증권(주),039490,2018/12,,,,,,,,,,,,
키움증권(주),039490,2019/12,,,,,,,,,,,,
키움증권(주),039490,2020/12,,,,,,,,,,,,
키움증권(주),039490,2021/12,,,,,,,,,,,,
키움증권(주),039490,2022/12,,,,,,,,,,,,
태광산업(주),003240,2007/12,0,0,57516,120.81,3.89,0,46.88,19.89,1.31,0.56,16.71,7.09
태광산업(주),003240,2008/12,0,0,-64507,155.49,-0.37,41.94,0,0,1.02,0.45,21.25,9.35
태광산업(주),003240,2009/12,0,0,407015,39.11,9.41,-31.32,3.47,1.93,0.71,0.39,0,0
태광산업(주),003240,2010/12,132.25,4.34,424691,35.54,17.74,23.15,6.15,2.43,0.93,0.37,11.2,4.43
태광산업(주),003240,2011/12,-24.55,-17.37,350909,49.15,11.03,21.3,9.26,5.74,0.99,0.62,3.28,2.03
태광산업(주),003240,2012/12,-60.31,-88.77,39408,50.2,4.72,-7.24,0,0,0.75,0.41,24.52,13.46
태광산업(주),003240,2013/12,-3.86,130.34,90772,47.75,4.8,-5.43,49.86,33.61,0.7,0.47,23.18,15.63
태광산업(주),003240,2014/12,-11.32,-3.61,87491,35.98,4.73,-9.99,0,0,0.77,0.59,14.62,11.25
태광산업(주),003240,2015/12,6.88,1.9,89157,29.65,5.7,-11.32,51.05,38.27,0.73,0.55,7.82,5.86
태광산업(주),003240,2016/12,0.2,-80.95,16987,28.38,5.99,-4.75,0,0,0.57,0.42,7.18,5.34
태광산업(주),003240,2017/12,50.63,870.84,164917,29.46,8.27,9.16,20.42,13.41,0.66,0.44,9.77,6.42
태광산업(주),003240,2018/12,37.44,54.26,254395,28.46,10.66,6.62,10.77,7.25,0.76,0.51,8.43,5.67
태광산업(주),003240,2019/12,-12.09,-36.45,161659,25.07,9.99,-6.14,36.28,20.14,0.78,0.43,11.92,6.62
태광산업(주),003240,2020/12,-81.63,12.66,182120,20.03,3.08,-40.35,2.54,1.13,0.41,0.18,9.36,4.16
태광산업(주),003240,2021/12,563.55,107.27,377488,23.95,13.71,48.91,4.49,2.65,0.44,0.26,6.11,3.6
태광산업(주),003240,2022/12,0,7.58,406090,16.69,-4.51,4.32,0,0,0.4,0.23,0,0
티케이지휴켐스(주),069260,2007/12,,,,,,,21.27,6.05,3.29,0.93,15.66,4.45
티케이지휴켐스(주),069260,2008/12,,,,,,,14.66,7.09,3.22,1.56,12.86,6.22
티케이지휴켐스(주),069260,2009/12,0,0,3205,47.9,18.28,0,12.04,5.64,3.3,1.54,11.15,5.22
티케이지휴켐스(주),069260,2010/12,-5.46,1.69,1744,35.21,14.49,19.26,19.39,10.84,3.56,1.99,17.77,9.94
티케이지휴켐스(주),069260,2011/12,-32.49,-24.43,1250,56.07,9.31,5.11,21.45,13.85,2.8,1.81,15.32,9.9
티케이지휴켐스(주),069260,2012/12,24.99,4.64,1319,67.43,9.24,25.83,21.55,15.09,2.66,1.86,26.87,18.81
티케이지휴켐스(주),069260,2013/12,-9.51,0.88,1352,67.51,7.5,11.55,20.12,13.15,2.56,1.67,12.22,7.99
티케이지휴켐스(주),069260,2014/12,-11.55,-24.77,1030,57.02,7.36,-9.94,29.17,21.43,2.65,1.95,13.23,9.72
티케이지휴켐스(주),069260,2015/12,-17.39,-9.72,933,50.27,7.26,-16.22,30.92,15.19,2.57,1.26,18.37,9.02
티케이지휴켐스(주),069260,2016/12,76.37,17.7,1118,51.81,12.85,-0.37,21.74,12.03,2.12,1.18,8.72,4.83
티케이지휴켐스(주),069260,2017/12,98.5,165.31,2985,47.22,21.32,19.65,9.34,6.89,2.12,1.56,7.01,5.17
티케이지휴켐스(주),069260,2018/12,-8.79,-8.65,2693,29.83,18.25,6.58,14.29,9,2.26,1.42,11.48,7.23
티케이지휴켐스(주),069260,2019/12,-23.6,-32.67,1812,36.06,16.12,-13.52,14.04,11.43,1.64,1.33,9.14,7.44
티케이지휴켐스(주),069260,2020/12,-10.45,-29.52,1292,26.11,16.05,-10.04,22.94,10.04,1.82,0.8,12.55,5.49
티케이지휴켐스(주),069260,2021/12,-1.94,52.58,1972,31.92,10.84,45.1,16.98,11.8,1.9,1.32,14.83,10.31
티케이지휴켐스(주),069260,2022/12,,,,,,,12.94,8.94,1.53,1.05,23.86,16.49
팬오션(주),028670,2007/12,0,0,236,67.84,9.24,0,24.46,7.67,6.3,1.97,22.85,7.16
팬오션(주),028670,2008/12,39.43,27.04,2656,70.85,6.64,94.07,4.77,0.24,0.95,0.05,4.29,0.22
팬오션(주),028670,2009/12,0,0,-449,116.26,-3.01,-54.78,0,0,1.26,0.6,0,0
팬오션(주),028670,2010/12,0,0,383,146.58,1.6,40.08,26.64,19.6,1.18,0.87,149.04,109.68
팬오션(주),028670,2011/12,0,0,-111,188.88,-0.4,-11.24,0,0,1.01,0.42,0,0
팬오션(주),028670,2012/12,0,0,-2287,301.93,-3.96,-5.65,0,0,0.95,0.31,0,0
팬오션(주),028670,2013/12,0,0,-127007,1925.67,-8.5,-50.33,0,0,8.75,0.99,7.3,0.83
팬오션(주),028670,2014/12,0,0,5127,220.4,13.12,-38.85,1.53,0.15,0.89,0.09,3.03,0.3
팬오션(주),028670,2015/12,6.21,-94.21,118,77.44,12.61,10.56,38.07,16.72,0.9,0.39,6.93,3.04
팬오션(주),028670,2016/12,-26.8,114.94,184,68.78,8.96,3.01,25.65,16.22,0.93,0.59,9.68,6.12
팬오션(주),028670,2017/12,16.15,46.16,268,61.61,8.35,24.67,25.02,13.85,1.54,0.85,14.81,8.2
팬오션(주),028670,2018/12,4.57,6.54,285,54.84,7.64,14.22,23.53,15.3,1.3,0.84,12.18,7.92
팬오션(주),028670,2019/12,2.98,-0.35,284,53.62,8.51,-7.51,18.12,13.93,0.97,0.75,7.04,5.41
팬오션(주),028670,2020/12,7.23,-39.08,173,66.01,9.02,1.19,29.92,12.08,0.99,0.4,5.95,2.4
팬오션(주),028670,2021/12,0,0,1028,80.4,12.41,0,9.05,4.52,1.37,0.68,6.22,3.11
팬오션(주),028670,2022/12,37.82,23.26,1267,68.03,12.3,39.08,6.63,3.27,1.03,0.51,3.09,1.52
포스코홀딩스(주),005490,2007/12,0,0,46854,44.42,15.57,0,18.13,6.74,2.81,1.05,13.15,4.89
포스코홀딩스(주),005490,2008/12,45.82,23.04,58002,65.68,17.19,32.06,11.9,4.6,1.96,0.76,14.65,5.66
포스코홀딩스(주),005490,2009/12,-46.08,-26.5,41982,58.89,10.5,-11.71,17.18,8.19,1.8,0.86,7.63,3.64
포스코홀딩스(주),005490,2010/12,40.47,27.57,53297,80.13,11.35,29.93,14.58,9.93,1.57,1.07,14.2,9.67
포스코홀딩스(주),005490,2011/12,-0.47,-11.14,47224,92.51,7.84,43.96,14.27,9.32,1.24,0.81,14.28,9.33
포스코홀딩스(주),005490,2012/12,-32.45,-32.51,31874,86.82,5.74,-7.74,14.89,10.62,0.97,0.69,6.56,4.68
포스코홀딩스(주),005490,2013/12,-17.98,-44.1,17409,84.31,4.84,-2.73,20.63,15.76,0.79,0.6,6.85,5.23
포스코홀딩스(주),005490,2014/12,7.26,-54.51,7432,88.23,4.94,5.23,27.83,20.55,0.76,0.56,7.61,5.62
포스코홀딩스(주),005490,2015/12,-25,0,1845,78.41,4.14,-10.61,19.38,10.68,0.61,0.33,4.97,2.74
포스코홀딩스(주),005490,2016/12,18.02,654.68,16627,74.01,5.36,-8.78,13.8,7.6,0.57,0.31,6.42,3.53
포스코홀딩스(주),005490,2017/12,62.49,104.66,34464,66.49,7.62,14.26,11.97,8.27,0.68,0.47,8.57,5.92
포스코홀딩스(주),005490,2018/12,19.92,-39.41,20911,67.34,8.53,7.13,32.51,19.18,0.79,0.47,7.3,4.31
포스코홀딩스(주),005490,2019/12,-30.2,8.55,22823,65.41,6.01,-0.94,21.13,14.94,0.56,0.39,6.9,4.88
포스코홀딩스(주),005490,2020/12,-37.89,-12.69,20165,65.89,4.16,-10.21,25.73,12.01,0.56,0.26,4.82,2.25
포스코홀딩스(주),005490,2021/12,0,0,87330,66.9,12.1,0,6.96,4.08,0.75,0.44,7.54,4.42
포스코홀딩스(주),005490,2022/12,-47.5,-52.49,41456,68.92,5.72,11.03,0,0,0.59,0.39,0,0
피아이첨단소재(주),178920,2008/12,,,,,,,,,,,,
피아이첨단소재(주),178920,2009/12,,,,,,,,,,,,
피아이첨단소재(주),178920,2010/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2011/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2012/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2013/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2014/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2015/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2016/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2017/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2018/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2019/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2020/12,,,,,,,0,0,0,0,0,0
피아이첨단소재(주),178920,2021/12,,,,,,,31.11,19.27,7.1,4.4,22.48,13.93
피아이첨단소재(주),178920,2022/12,,,,,,,35.98,18.12,5.4,2.72,94.31,47.49
하이트진로(주),000080,2007/12,,,,,,,0,0,0,0,0,0
하이트진로(주),000080,2008/12,,,,,,,0,0,0,0,0,0
하이트진로(주),000080,2009/12,0,0,2875,95.4,15.4,0,15.82,14.1,2.91,2.59,56.82,50.65
하이트진로(주),000080,2010/12,-19.37,-61.42,1183,132.47,11.41,8.84,71.65,53.6,3.19,2.39,16.21,12.13
하이트진로(주),000080,2011/12,12.41,47.5,1426,151.06,9.96,28.81,47.02,25.45,2.22,1.2,12.74,6.89
하이트진로(주),000080,2012/12,22.22,47.48,1536,149.72,8.22,48.12,18.63,10.81,2.12,1.23,22,12.77
하이트진로(주),000080,2013/12,-3.65,-23.61,1169,156.89,8.49,-6.74,29.93,17.9,2.23,1.33,10.01,5.99
하이트진로(주),000080,2014/12,-41.82,-73.24,295,157.72,5,-1.32,62.82,46.51,1.77,1.31,7.73,5.72
하이트진로(주),000080,2015/12,42.99,151.92,765,161.25,7.02,1.88,38.31,30.92,1.64,1.32,6.4,5.16
하이트진로(주),000080,2016/12,-7.45,-27.96,551,163.26,6.56,-0.9,46.89,29.67,2.08,1.32,13.53,8.56
하이트진로(주),000080,2017/12,-29.64,-66.95,182,188.1,4.62,-0.02,104.08,75.76,1.86,1.35,5.65,4.11
하이트진로(주),000080,2018/12,3.66,75.43,319,194.92,4.8,-0.23,72.09,43.48,1.8,1.09,12.91,7.78
하이트진로(주),000080,2019/12,-2.43,-290.34,-610,216.58,4.34,7.93,0,0,2.53,1.28,146.77,74.56
하이트진로(주),000080,2020/12,124.91,0,1246,206.98,8.8,10.87,64.34,28.92,3.77,1.69,9.64,4.33
하이트진로(주),000080,2021/12,-12.28,-17.25,1031,232.16,7.9,-2.37,39.89,28.25,3.14,2.22,4.7,3.33
하이트진로(주),000080,2022/12,9.45,21.27,1250,187.11,7.63,13.38,41.21,25.43,2.84,1.75,0,0
한국가스공사(주),036460,2007/12,0,0,5088,228.04,5.47,0,16.72,7.32,1.68,0.73,4.62,2.02
한국가스공사(주),036460,2008/12,11.41,-10.54,4515,436.61,3.75,62.37,20.75,7.96,1.76,0.67,0,0
한국가스공사(주),036460,2009/12,6.24,-26.98,3297,344.34,4.78,-16.54,19.45,11.43,0.92,0.54,8.87,5.21
한국가스공사(주),036460,2010/12,3.91,15.64,3813,288.41,4.27,16.37,16.95,12.41,0.6,0.44,4.11,3.01
한국가스공사(주),036460,2011/12,4.96,-34.44,2499,347.67,3.57,25.3,18.28,10.29,0.54,0.3,0,0
한국가스공사(주),036460,2012/12,24.4,102.04,5050,385.39,3.62,22.94,13.36,5.43,0.89,0.36,31.91,12.96
한국가스공사(주),036460,2013/12,17.49,0,-2669,388.83,3.91,8.65,0,0,0.8,0.46,7.01,4.04
한국가스공사(주),036460,2014/12,-27.97,0,5091,380.98,2.87,-2.04,71.66,47.99,0.76,0.51,4.2,2.81
한국가스공사(주),036460,2015/12,-5.98,-28.63,3594,321.45,3.87,-30.13,88.1,58.29,0.56,0.37,0.96,0.63
한국가스공사(주),036460,2016/12,-8.95,-311.19,-7740,325.38,4.35,-18.98,0,0,0.62,0.38,1.1,0.68
한국가스공사(주),036460,2017/12,12.67,0,-13802,356.24,4.66,5.04,0,0,0.76,0.57,3,2.23
한국가스공사(주),036460,2018/12,23.49,0,5766,367.05,4.88,18.1,19.8,12.9,0.92,0.6,0,0
한국가스공사(주),036460,2019/12,4.52,-92.39,395,382.56,5.34,-4.59,62.1,41.74,0.8,0.54,3.87,2.6
한국가스공사(주),036460,2020/12,-32.65,0,-1989,364.24,4.31,-16.61,0,0,0.56,0.24,1.2,0.52
한국가스공사(주),036460,2021/12,37.92,0,11078,378.87,4.5,32.1,8.04,4.67,0.7,0.4,0,0
한국가스공사(주),036460,2022/12,98.71,57.04,17317,499.62,4.76,87.95,5.27,3.51,0.59,0.39,0,0
한국앤컴퍼니(주),000240,2007/12,0,0,1050,141.57,7.7,0,20.58,12.75,2.04,1.26,7.25,4.49
한국앤컴퍼니(주),000240,2008/12,-24.34,-112.95,-137,204.02,4.68,24.41,110.19,58.69,1.64,0.87,12.74,6.79
한국앤컴퍼니(주),000240,2009/12,197.06,0,2357,136.71,12.05,15.33,11.26,4.86,2.01,0.87,9.02,3.89
한국앤컴퍼니(주),000240,2010/12,0.54,35.27,3188,111.21,11.51,5.34,14.61,8.48,2.09,1.21,43.72,25.38
한국앤컴퍼니(주),000240,2011/12,-9.03,-23.15,2450,131.18,8.74,19.72,28.48,15.49,2.82,1.54,26.94,14.66
한국앤컴퍼니(주),000240,2012/12,,,,,,,1.68,0.46,6.72,1.85,17.26,4.74
한국앤컴퍼니(주),000240,2013/12,,,,,,,10.09,5.87,0.72,0.42,91.95,53.46
한국앤컴퍼니(주),000240,2014/12,,,,,,,12.6,9.74,0.97,0.75,47.37,36.62
한국앤컴퍼니(주),000240,2015/12,,,,,,,13.95,8.08,0.95,0.55,57.5,33.3
한국앤컴퍼니(주),000240,2016/12,0,0,2852,7.95,37.91,0,50.92,34.71,1.06,0.72,42.73,29.13
한국앤컴퍼니(주),000240,2017/12,-23.8,-35.17,1849,8.56,24.16,19.54,47.53,36.62,1,0.77,43.88,33.8
한국앤컴퍼니(주),000240,2018/12,6.09,22.13,2258,8.12,24.94,2.8,38.2,29.03,0.86,0.65,33.97,25.81
한국앤컴퍼니(주),000240,2019/12,-19.19,-23.38,1730,6.27,20.16,-0.04,30.51,23.08,0.73,0.55,29.51,22.33
한국앤컴퍼니(주),000240,2020/12,-8.4,-14.52,1479,8.34,19.07,-3.15,210.93,80.25,0.82,0.31,53.44,20.33
한국앤컴퍼니(주),000240,2021/12,45.86,45.39,2094,9.26,23.7,17.34,30.92,18.7,0.84,0.51,44.41,26.85
한국앤컴퍼니(주),000240,2022/12,7.42,-15.79,1749,11.55,22.38,13.76,25.44,18.3,0.57,0.41,22.47,16.16
한국전력공사(주),015760,2007/12,0,0,2294,87.34,9.68,0,19.86,15.08,0.71,0.54,12.13,9.21
한국전력공사(주),015760,2008/12,0,0,-4746,113.69,-8.87,8.32,0,0,0.62,0.31,179.3,90.22
한국전력공사(주),015760,2009/12,0,0,-155,125.12,5.04,7.71,0,0,0.59,0.35,16.81,9.87
한국전력공사(주),015760,2010/12,31.79,0,-193,126.13,5.72,16.22,0,0,0.56,0.37,22.99,15.02
한국전력공사(주),015760,2011/12,0,0,-5411,153.64,-1.57,10.19,0,0,0.44,0.28,17.57,11.31
한국전력공사(주),015760,2012/12,0,0,-5083,186.21,-1.65,13.53,0,0,0.48,0.33,137.96,95.27
한국전력공사(주),015760,2013/12,0,0,96,202.28,2.81,9.34,95.36,66,0.55,0.38,6.54,4.53
한국전력공사(주),015760,2014/12,281.02,4377.3,4290,198.6,10.07,6.36,30.99,20.53,0.75,0.5,6.29,4.16
한국전력공사(주),015760,2015/12,96.05,394.59,20701,157.95,19.25,2.58,3.41,2.45,0.68,0.49,3.74,2.69
한국전력공사(주),015760,2016/12,5.77,-46.96,10980,143.44,19.94,2.09,9.59,6.48,0.76,0.51,4.65,3.14
한국전력공사(주),015760,2017/12,-58.73,-81.57,2023,149.15,8.28,-0.62,20.88,15.76,0.57,0.43,4.73,3.57
한국전력공사(주),015760,2018/12,-104.2,-201.22,-2048,160.57,-0.34,1.36,0,0,0.46,0.28,10.8,6.73
