회사명,거래소코드,회계년도,당기순이익(손실)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출액(수익)(*)(IFRS)(천원)
금호타이어(주),073240,2017/12,-245291016,-143014289,2177799855
금호타이어(주),073240,2018/12,-606371442,-32875264,1881271577
금호타이어(주),073240,2019/12,-13563637,79681468,1820850830
금호타이어(주),073240,2020/12,-403840383,-5293916,1708313284
금호타이어(주),073240,2021/12,-70043435,-63369575,2058953576
금호타이어(주),073240,2022/12,-149488869,4447502,2834274411
기아(주),000270,2006/12,,,
기아(주),000270,2007/12,13563000,-55404000,15948542000
기아(주),000270,2008/12,113784000,308533000,16382231000
기아(주),000270,2009/12,1450260000,1144473000,18415739000
기아(주),000270,2010/12,1420636000,1805897000,23222969000
기아(주),000270,2011/12,1804842000,1907069000,27742277000
기아(주),000270,2012/12,2136797000,1645332000,28007913000
기아(주),000270,2013/12,2634437000,1481623000,28332572000
기아(주),000270,2014/12,2386091000,1434647000,29850115000
기아(주),000270,2015/12,2507747000,2294966000,32699936000
기아(주),000270,2016/12,2071480000,1947039000,31641854000
기아(주),000270,2017/12,927052000,602609000,32109883000
기아(주),000270,2018/12,400796000,392641000,31912189000
기아(주),000270,2019/12,1515598000,1479048000,33857781000
기아(주),000270,2020/12,765221000,1169129000,34362327000
기아(주),000270,2021/12,2231008000,2819212000,40979570000
기아(주),000270,2022/12,1953513000,3000886000,46409721000
네이버(주),035420,2006/12,,,
네이버(주),035420,2007/12,280107718,389491413,920208853
네이버(주),035420,2008/12,363096217,491174801,1208126638
네이버(주),035420,2009/12,421693920,531818639,1237110916
네이버(주),035420,2010/12,473658360,597467257,1311639311
네이버(주),035420,2011/12,471702987,611808655,1435148217
네이버(주),035420,2012/12,536116221,684887048,1511390501
네이버(주),035420,2013/12,1960643768,590397547,1223505708
네이버(주),035420,2014/12,460655993,711899571,1637164959
네이버(주),035420,2015/12,642595653,826491298,2141274744
네이버(주),035420,2016/12,651815939,968350908,2496498317
네이버(주),035420,2017/12,849412353,1178237473,2930661325
네이버(주),035420,2018/12,900422760,1263548953,3459014043
네이버(주),035420,2019/12,1092524543,1393811994,3900013296
네이버(주),035420,2020/12,1196924544,1440813732,4126629313
네이버(주),035420,2021/12,1524755010,1558728780,5018667294
네이버(주),035420,2022/12,1092157608,1553794848,5512586322
넷마블(주),251270,2011/12,4169,-9281,0
넷마블(주),251270,2012/12,-3187528,-1886833,586705
넷마블(주),251270,2013/12,-2988984,-1404623,977945
넷마블(주),251270,2014/12,-3299889,21155345,160617441
넷마블(주),251270,2015/12,60791065,77732508,878658258
넷마블(주),251270,2016/12,23570814,101001615,1073084080
넷마블(주),251270,2017/12,85386831,167887300,1668776658
넷마블(주),251270,2018/12,42944131,60011724,1159865513
넷마블(주),251270,2019/12,28066555,80244939,1251836230
넷마블(주),251270,2020/12,103419586,97860486,1378429475
넷마블(주),251270,2021/12,438492010,45379656,1319595715
넷마블(주),251270,2022/12,-533768304,-13206963,962604794
대상(주),001680,2006/12,,,
대상(주),001680,2007/12,10221507,35609340,962154737
대상(주),001680,2008/12,1427852,44361610,920278510
대상(주),001680,2009/12,-5799760,53427315,1008987809
대상(주),001680,2010/12,26936291,55576132,1202371572
대상(주),001680,2011/12,55363902,94337122,1392912797
대상(주),001680,2012/12,73782489,103397600,1552521213
대상(주),001680,2013/12,86093640,118105341,1570275468
대상(주),001680,2014/12,73483165,120872699,1601116619
대상(주),001680,2015/12,72919045,120335336,1648286248
대상(주),001680,2016/12,71969374,100306376,1852714894
대상(주),001680,2017/12,54779760,103140644,2190129354
대상(주),001680,2018/12,77362714,110583406,2235924263
대상(주),001680,2019/12,114753404,103421851,2457055173
대상(주),001680,2020/12,115152308,135541301,2604922342
대상(주),001680,2021/12,140010138,129061946,2875271858
대상(주),001680,2022/12,84739843,129259533,3289633814
대우조선해양(주),042660,2006/12,,,
대우조선해양(주),042660,2007/12,321171755,306780647,7104792349
대우조선해양(주),042660,2008/12,401728055,1031551500,11074643883
대우조선해양(주),042660,2009/12,577504048,684522914,12442518963
대우조선해양(주),042660,2010/12,1078356560,1342993293,12754180422
대우조선해양(주),042660,2011/12,654214978,918581966,12217733768
대우조선해양(주),042660,2012/12,-317652316,-106702270,12051119103
대우조선해양(주),042660,2013/12,-920412365,-1026714531,13359585515
대우조선해양(주),042660,2014/12,-931836737,-576696719,13948547762
대우조선해양(주),042660,2015/12,-2307918887,-2263764158,13802894508
대우조선해양(주),042660,2016/12,-2990996546,-1413547728,11385449714
대우조선해양(주),042660,2017/12,739144217,716502804,10634033270
대우조선해양(주),042660,2018/12,946109171,1044402889,9599758587
대우조선해양(주),042660,2019/12,-57722249,268058307,8317581776
대우조선해양(주),042660,2020/12,114537478,152360480,7041551239
대우조선해양(주),042660,2021/12,-1673121344,-1736267020,4485486216
대우조선해양(주),042660,2022/12,-1767319883,-1643301072,4817662251
대한유화(주),006650,2006/12,,,
대한유화(주),006650,2007/12,61242120,82097799,1430917265
대한유화(주),006650,2008/12,-94230612,-47668353,1747079786
대한유화(주),006650,2009/12,120833416,167207044,1659818802
대한유화(주),006650,2010/12,78182195,105645372,1821245528
대한유화(주),006650,2011/12,28442866,50314375,2016393274
대한유화(주),006650,2012/12,-15042318,-5668533,2075256478
대한유화(주),006650,2013/12,23254522,18317744,1957803507
대한유화(주),006650,2014/12,60582498,70655125,2046146336
대한유화(주),006650,2015/12,195555726,269929144,1717483712
대한유화(주),006650,2016/12,267089265,340158428,1583906573
대한유화(주),006650,2017/12,205583321,283061616,1769074977
대한유화(주),006650,2018/12,249630666,313883656,2539542876
대한유화(주),006650,2019/12,100343828,109104529,2059165682
대한유화(주),006650,2020/12,118499672,168002703,1866482314
대한유화(주),006650,2021/12,140903411,177487314,2493254018
대한유화(주),006650,2022/12,-147599571,-212303028,2204625589
대한전선(주),001440,2006/12,,,
대한전선(주),001440,2007/12,77625357,67473568,2078617928
대한전선(주),001440,2008/12,70769744,82241012,2444535822
대한전선(주),001440,2009/12,-277112694,70468373,2260088113
대한전선(주),001440,2010/12,-569717970,24884751,2703504313
대한전선(주),001440,2011/12,-213184773,47688538,2578239969
대한전선(주),001440,2012/12,-443261292,5072213,1982801358
대한전선(주),001440,2013/12,-706653807,-196510872,1910024553
대한전선(주),001440,2014/12,-257802031,26644362,1617496059
대한전선(주),001440,2015/12,-57211099,36883008,1360382694
대한전선(주),001440,2016/12,10064901,43715830,1201174113
대한전선(주),001440,2017/12,-13071689,47242233,1465408989
대한전선(주),001440,2018/12,5657103,44672637,1528860215
대한전선(주),001440,2019/12,-28421626,25864498,1394967712
대한전선(주),001440,2020/12,24385182,51438981,1448315791
대한전선(주),001440,2021/12,21488646,34097216,1861164962
대한전선(주),001440,2022/12,8438935,28784541,2199525188
동국홀딩스(주),001230,2006/12,,,
동국홀딩스(주),001230,2007/12,226706594,385066858,3725565816
동국홀딩스(주),001230,2008/12,171859463,856216771,5649896525
동국홀딩스(주),001230,2009/12,50244187,153655096,4565156584
동국홀딩스(주),001230,2010/12,138715360,243194056,5271376417
동국홀딩스(주),001230,2011/12,10952032,181906683,5909399295
동국홀딩스(주),001230,2012/12,-225167116,-115005872,4969375388
동국홀딩스(주),001230,2013/12,-99447106,15343433,4011641842
동국홀딩스(주),001230,2014/12,-229879743,-67046916,3604166681
동국홀딩스(주),001230,2015/12,15064525,134290890,4489569246
동국홀딩스(주),001230,2016/12,48882190,210338561,4464952576
동국홀딩스(주),001230,2017/12,70268221,166719589,5423677518
동국홀딩스(주),001230,2018/12,-444922966,113519333,5364845570
동국홀딩스(주),001230,2019/12,-129997320,133744926,5055408636
동국홀딩스(주),001230,2020/12,19109408,248697788,4613655633
동국홀딩스(주),001230,2021/12,301296329,785116373,6861705914
동국홀딩스(주),001230,2022/12,153780468,633042372,7763291036
동원산업(주),006040,2006/12,,,
동원산업(주),006040,2007/12,43492565,58534748,409762679
동원산업(주),006040,2008/12,42993910,114702010,602751310
동원산업(주),006040,2009/12,75117002,78225883,595486813
동원산업(주),006040,2010/12,79885035,104223105,572790278
동원산업(주),006040,2011/12,77629259,89198046,628947658
동원산업(주),006040,2012/12,100363286,125285735,779756298
동원산업(주),006040,2013/12,39594921,40987717,693812778
동원산업(주),006040,2014/12,1288915,-6721562,672335591
동원산업(주),006040,2015/12,-34311625,-49845810,639346599
동원산업(주),006040,2016/12,59579845,55725490,829999736
동원산업(주),006040,2017/12,63217837,82450320,917357060
동원산업(주),006040,2018/12,52740174,43195291,921593614
동원산업(주),006040,2019/12,1171436,15328397,703153873
동원산업(주),006040,2020/12,78950369,55776567,702070775
동원산업(주),006040,2021/12,76468264,71703339,710001714
동원산업(주),006040,2022/12,116994328,152484430,1031477175
동원시스템즈(주),014820,2006/12,,,
동원시스템즈(주),014820,2007/12,32411644,32154025,448438680
동원시스템즈(주),014820,2008/12,7357228,23076266,504395539
동원시스템즈(주),014820,2009/12,-11001083,6247013,379243795
동원시스템즈(주),014820,2010/12,-6596865,21089535,436713049
동원시스템즈(주),014820,2011/12,-25147386,23060323,462689999
동원시스템즈(주),014820,2012/12,-40335,17476522,409973517
동원시스템즈(주),014820,2013/12,4831521,14676572,296764686
동원시스템즈(주),014820,2014/12,7916348,14147193,329415788
동원시스템즈(주),014820,2015/12,22443063,26828354,366755676
동원시스템즈(주),014820,2016/12,33110928,33846897,406713926
동원시스템즈(주),014820,2017/12,46428964,31607479,427632293
동원시스템즈(주),014820,2018/12,38834584,39308239,523309035
동원시스템즈(주),014820,2019/12,28451051,35726423,519372094
동원시스템즈(주),014820,2020/12,40694711,51414705,581843179
동원시스템즈(주),014820,2021/12,35204502,60770566,785069196
동원시스템즈(주),014820,2022/12,59394229,82521356,1300951533
두산밥캣(주),241560,2014/12,6588835,-1679275,6193856
두산밥캣(주),241560,2015/12,-4394559,-8509204,11278327
두산밥캣(주),241560,2016/12,-3151351,-4962263,12692933
두산밥캣(주),241560,2017/12,1516272,-4775042,17895862
두산밥캣(주),241560,2018/12,4183377,-7156354,20324935
두산밥캣(주),241560,2019/12,110633425,137124011,173166014
두산밥캣(주),241560,2020/12,141512956,171130732,203908240
두산밥캣(주),241560,2021/12,-51946993,-13531865,29835153
두산밥캣(주),241560,2022/12,113634774,186100183,240163335
두산에너빌리티(주),034020,2006/12,,,
두산에너빌리티(주),034020,2007/12,298690060,283306690,4089542224
두산에너빌리티(주),034020,2008/12,-65851255,474437233,5709659570
두산에너빌리티(주),034020,2009/12,-328314808,403816460,6279480705
두산에너빌리티(주),034020,2010/12,182367016,375646117,6150985347
두산에너빌리티(주),034020,2011/12,171582246,394546359,6669496851
두산에너빌리티(주),034020,2012/12,-205978994,554913521,7856768585
두산에너빌리티(주),034020,2013/12,438036868,454508207,6675221953
두산에너빌리티(주),034020,2014/12,-48323274,220039672,5496792933
두산에너빌리티(주),034020,2015/12,-451146064,228227346,5146293601
두산에너빌리티(주),034020,2016/12,-231494535,283437696,4705320588
두산에너빌리티(주),034020,2017/12,15779777,226269587,4336698891
두산에너빌리티(주),034020,2018/12,-725087511,184610966,4101664210
두산에너빌리티(주),034020,2019/12,-495190677,87680762,3708635207
두산에너빌리티(주),034020,2020/12,-1880174096,-473062187,3451444903
두산에너빌리티(주),034020,2021/12,26601047,135285070,3592881974
두산에너빌리티(주),034020,2022/12,-1211843375,85305387,5284439414
두산퓨얼셀(주),336260,2019/12,11870980,19487653,221171085
두산퓨얼셀(주),336260,2020/12,14190288,26033942,461838982
두산퓨얼셀(주),336260,2021/12,8695162,17990182,381412348
두산퓨얼셀(주),336260,2022/12,3863590,7221936,312148721
디엘(주),000210,2006/12,,,
디엘(주),000210,2007/12,459757014,436948022,4939613992
디엘(주),000210,2008/12,101487580,389317184,5892211808
디엘(주),000210,2009/12,343193353,430620214,6274852066
디엘(주),000210,2010/12,203610697,293735596,6343191964
디엘(주),000210,2011/12,431367721,580304644,7187410074
디엘(주),000210,2012/12,488972525,466383235,9041849749
디엘(주),000210,2013/12,165852375,275218737,8441746614
디엘(주),000210,2014/12,-472115250,154532868,7845394022
디엘(주),000210,2015/12,127070759,424682854,8135324529
디엘(주),000210,2016/12,37541447,324706700,8654021477
디엘(주),000210,2017/12,103005804,355634686,11227998422
디엘(주),000210,2018/12,713297502,603033360,9251875303
디엘(주),000210,2019/12,396878717,815835059,7347747863
디엘(주),000210,2020/12,500995720,50263633,859871346
디엘(주),000210,2021/12,420043232,-14342196,46197656
디엘(주),000210,2022/12,146629624,195878366,223739892
디엘이앤씨(주),375500,2021/12,462354436,679718390,5249399460
디엘이앤씨(주),375500,2022/12,310207542,402580787,5275660012
롯데관광개발(주),032350,2006/12,,,
롯데관광개발(주),032350,2007/12,3876086,2521908,51590011
롯데관광개발(주),032350,2008/12,-5560605,-3105156,41299116
롯데관광개발(주),032350,2009/12,-1384777,-4550797,25912291
롯데관광개발(주),032350,2010/12,-15076867,133292,38777401
롯데관광개발(주),032350,2011/12,-10634403,-6480611,44177285
롯데관광개발(주),032350,2012/12,-80963703,319546,41049913
롯데관광개발(주),032350,2013/12,-4944759,146756,36131956
롯데관광개발(주),032350,2014/12,274663,-846624,37946992
롯데관광개발(주),032350,2015/12,-50381537,1261786,40079120
롯데관광개발(주),032350,2016/12,2904202,3034018,46357657
롯데관광개발(주),032350,2017/12,3352750,5038512,67062152
롯데관광개발(주),032350,2018/12,-101338410,4156536,71400517
롯데관광개발(주),032350,2019/12,-6335892,-8257439,82196674
롯데관광개발(주),032350,2020/12,-74576904,-65429035,14066103
롯데관광개발(주),032350,2021/12,-181391144,-115450486,94676238
롯데관광개발(주),032350,2022/12,-190808631,-86507063,159119881
롯데쇼핑(주),023530,2006/12,,,
롯데쇼핑(주),023530,2007/12,689461093,756670509,9768132100
롯데쇼핑(주),023530,2008/12,742824643,768989444,10553792363
롯데쇼핑(주),023530,2009/12,716422243,876474784,11535281082
롯데쇼핑(주),023530,2010/12,778292928,1187266495,13344682031
롯데쇼핑(주),023530,2011/12,742936627,1229511957,15181721989
롯데쇼핑(주),023530,2012/12,1018214685,1137562009,16121838219
