회사명,거래소코드,회계년도,정상영업이익증가율(IFRS),순이익증가율(IFRS),1주당순이익(IFRS)(원),부채비율(IFRS),매출액정상영업이익률(IFRS)
(주)에스비에스,034120,2010/12,0,0,-7,42.12,-0.31
(주)에스비에스,034120,2011/12,0,0,3180,59.17,10.41
(주)에스비에스,034120,2012/12,-45.77,-50.22,1583,50.23,5.37
(주)에스비에스,034120,2013/12,-30.22,-7.76,1460,42.25,4.01
(주)에스비에스,034120,2014/12,0,0,-184,47.56,-1.62
(주)에스비에스,034120,2015/12,0,0,1914,63.95,5.22
(주)에스비에스,034120,2016/12,0,0,-60,65.01,-1.12
(주)에스비에스,034120,2017/12,0,0,792,87.17,1.9
(주)에스비에스,034120,2018/12,-95.07,-89.29,85,60.84,0.08
(주)에스비에스,034120,2019/12,767.44,118.43,185,91.9,0.8
(주)에스비에스,034120,2020/12,650.22,0,-4423,106.78,5.93
(주)에스비에스,034120,2021/12,213.5,0,6087,101.23,15.47
(주)에스비에스,034120,2022/12,1.84,11.79,6805,73.23,14.16
(주)에스엠벡셀,010580,2003/12,,,,,
(주)에스엠벡셀,010580,2004/12,,,,,
(주)에스엠벡셀,010580,2005/12,,,,,
(주)에스엠벡셀,010580,2006/12,,,,,
(주)에스엠벡셀,010580,2007/12,0,0,34,109.65,1.24
(주)에스엠벡셀,010580,2008/12,0,0,-77,130.24,-1.93
(주)에스엠벡셀,010580,2009/12,0,0,10,141.62,0.82
(주)에스엠벡셀,010580,2010/12,832.62,1312.21,138,189.64,6.1
(주)에스엠벡셀,010580,2011/12,0,0,-47,211.68,-0.14
(주)에스엠벡셀,010580,2012/12,0,0,-93,244.7,-6.85
(주)에스엠벡셀,010580,2013/12,0,0,-79,346.4,-2.36
(주)에스엠벡셀,010580,2014/12,0,0,-56,351.87,-0.87
(주)에스엠벡셀,010580,2015/12,0,0,-109,363.73,0.1
(주)에스엠벡셀,010580,2016/12,0,0,-182,241.13,-5.75
(주)에스엠벡셀,010580,2017/12,0,0,-121,172.18,-4
(주)에스엠벡셀,010580,2018/12,0,0,55,137.56,3.14
(주)에스엠벡셀,010580,2019/12,0,0,-203,281.29,-6.02
(주)에스엠벡셀,010580,2020/12,0,0,-171,568.59,-5.63
(주)에스엠벡셀,010580,2021/12,0,0,-257,47.84,-11.2
(주)에스엠벡셀,010580,2022/12,0,0,92,123.33,2.51
(주)에스원,012750,2003/12,,,,,
(주)에스원,012750,2004/12,,,,,
(주)에스원,012750,2005/12,,,,,
(주)에스원,012750,2006/12,,,,,
(주)에스원,012750,2007/12,0,0,3034,41.23,18.59
(주)에스원,012750,2008/12,2.89,10.45,3337,35.84,18.89
(주)에스원,012750,2009/12,-18.79,-15.7,2804,30.7,15.65
(주)에스원,012750,2010/12,13.08,13.92,3215,35.38,15.45
(주)에스원,012750,2011/12,6.97,6.35,3479,38.31,14.62
(주)에스원,012750,2012/12,-19.27,-21.45,2728,32.84,11.18
(주)에스원,012750,2013/12,-2.28,-19.44,2197,35.58,9.48
(주)에스원,012750,2014/12,37.27,37.79,3026,60.23,9.32
(주)에스원,012750,2015/12,12.52,83.95,5566,40.48,9.5
(주)에스원,012750,2016/12,19.29,-26.42,4095,31.16,11.15
(주)에스원,012750,2017/12,-1.18,1.79,4169,29.53,10.38
(주)에스원,012750,2018/12,-3.78,-28.29,2989,31.07,9.64
(주)에스원,012750,2019/12,-1.26,39.52,4171,32.83,8.97
(주)에스원,012750,2020/12,1.44,-5.73,3932,35.5,8.82
(주)에스원,012750,2021/12,-14.29,-12.51,3440,34.8,7.27
(주)에스원,012750,2022/12,16.54,21.7,4186,34.77,7.94
(주)에스제이엠,123700,2010/12,,,,,
(주)에스제이엠,123700,2011/12,0,0,953,35.82,2.89
(주)에스제이엠,123700,2012/12,0,-9.43,775,27.86,-3.88
(주)에스제이엠,123700,2013/12,0,-4.26,742,23.4,-0.68
(주)에스제이엠,123700,2014/12,0,-37.48,464,24.46,-7.44
(주)에스제이엠,123700,2015/12,0,-1.28,458,19.86,-3.6
(주)에스제이엠,123700,2016/12,0,107.87,952,18.2,-3.35
(주)에스제이엠,123700,2017/12,0,-53.84,439,14.28,-4.57
(주)에스제이엠,123700,2018/12,0,-65.17,153,14.89,-12.67
(주)에스제이엠,123700,2019/12,0,-21.21,121,13.32,-7.81
(주)에스제이엠,123700,2020/12,0,0,-72,13.68,-14.67
(주)에스제이엠,123700,2021/12,0,0,385,16.03,-9.95
(주)에스제이엠,123700,2022/12,0,14.68,441,11.93,-8.11
(주)에스제이엠홀딩스,025530,2003/12,,,,,
(주)에스제이엠홀딩스,025530,2004/12,,,,,
(주)에스제이엠홀딩스,025530,2005/12,,,,,
(주)에스제이엠홀딩스,025530,2006/12,,,,,
(주)에스제이엠홀딩스,025530,2007/12,0,0,636,22.03,7.54
(주)에스제이엠홀딩스,025530,2008/12,-5.68,36.37,867,19.86,7.01
(주)에스제이엠홀딩스,025530,2009/12,-28.92,23.6,1082,47.89,6.42
(주)에스제이엠홀딩스,025530,2010/12,42.62,-54.3,658,1.92,20.38
(주)에스제이엠홀딩스,025530,2011/12,-12.94,8.17,647,0.08,92.76
(주)에스제이엠홀딩스,025530,2012/12,-84.1,-74.24,167,0.05,66.55
(주)에스제이엠홀딩스,025530,2013/12,0,-92.4,13,0.11,-13.75
(주)에스제이엠홀딩스,025530,2014/12,0,4457.85,577,0.11,89.25
(주)에스제이엠홀딩스,025530,2015/12,43.3,42.41,822,9.84,91.39
(주)에스제이엠홀딩스,025530,2016/12,-49.75,-49.07,419,10.48,57.43
(주)에스제이엠홀딩스,025530,2017/12,-33.19,170.19,1131,10.12,58.23
(주)에스제이엠홀딩스,025530,2018/12,-27.81,-77.38,256,9.94,51.12
(주)에스제이엠홀딩스,025530,2019/12,52.68,43.36,367,9.26,68.71
(주)에스제이엠홀딩스,025530,2020/12,-47.76,-50.37,182,9.27,51.2
(주)에스제이엠홀딩스,025530,2021/12,35.72,28.47,234,9.21,48.3
(주)에스제이엠홀딩스,025530,2022/12,13.35,-45.59,127,9.66,57.89
(주)에스지글로벌,001380,2003/12,,,,,
(주)에스지글로벌,001380,2004/12,,,,,
(주)에스지글로벌,001380,2005/12,,,,,
(주)에스지글로벌,001380,2006/12,,,,,
(주)에스지글로벌,001380,2007/12,0,0,-2616,9.42,-18.17
(주)에스지글로벌,001380,2008/12,0,0,-878,8.29,-3.25
(주)에스지글로벌,001380,2009/12,0,0,138,27.23,2.08
(주)에스지글로벌,001380,2010/12,211.24,-22.41,20,40.51,5.74
(주)에스지글로벌,001380,2011/12,36.83,42,28,50.83,4.29
(주)에스지글로벌,001380,2012/12,0,0,-229,65.87,-5.25
(주)에스지글로벌,001380,2013/12,0,0,67,66.87,4.5
(주)에스지글로벌,001380,2014/12,23.64,0,-34,70.03,6.43
(주)에스지글로벌,001380,2015/12,0,0,-65,74.55,-1.16
(주)에스지글로벌,001380,2016/12,0,0,64,76.1,4.05
(주)에스지글로벌,001380,2017/12,-89.13,41.89,89,51.2,0.48
(주)에스지글로벌,001380,2018/12,538.45,-37.13,54,48.18,3.41
(주)에스지글로벌,001380,2019/12,25.52,148.54,134,45.49,4.91
(주)에스지글로벌,001380,2020/12,5.27,-90.82,12,51.43,5.55
(주)에스지글로벌,001380,2021/12,-87.06,0,-79,50.91,1.02
(주)에스지글로벌,001380,2022/12,194.36,0,22,49.57,2.57
(주)에스지세계물산,004060,2003/12,,,,,
(주)에스지세계물산,004060,2004/12,,,,,
(주)에스지세계물산,004060,2005/12,,,,,
(주)에스지세계물산,004060,2006/12,,,,,
(주)에스지세계물산,004060,2007/12,0,0,97,27.21,2.26
(주)에스지세계물산,004060,2008/12,21.58,155.67,247,22.97,2.72
(주)에스지세계물산,004060,2009/12,-39.73,207.59,760,27.42,1.61
(주)에스지세계물산,004060,2010/12,73.42,-45.74,41,43.95,2.81
(주)에스지세계물산,004060,2011/12,-44.85,-51.03,20,42.38,1.45
(주)에스지세계물산,004060,2012/12,-44.03,0.39,20,36.65,0.88
(주)에스지세계물산,004060,2013/12,0,0,-23,35.73,-0.25
(주)에스지세계물산,004060,2014/12,0,0,-57,43.14,-0.63
(주)에스지세계물산,004060,2015/12,0,0,13,41.25,1.22
(주)에스지세계물산,004060,2016/12,-73.94,0,-19,48.41,0.33
(주)에스지세계물산,004060,2017/12,0,0,-37,65.59,-0.69
(주)에스지세계물산,004060,2018/12,0,0,28,68.54,2.3
(주)에스지세계물산,004060,2019/12,-28.03,173.72,78,33.45,1.7
(주)에스지세계물산,004060,2020/12,0,0,0,35.01,-11.13
(주)에스지세계물산,004060,2021/12,0,0,247,24.81,-2.01
(주)에스지세계물산,004060,2022/12,0,-92.82,18,20.76,4.89
(주)에스피씨삼립,005610,2003/12,,,,,
(주)에스피씨삼립,005610,2004/12,,,,,
(주)에스피씨삼립,005610,2005/12,,,,,
(주)에스피씨삼립,005610,2006/12,,,,,
(주)에스피씨삼립,005610,2007/12,0,0,960,32.42,6.86
(주)에스피씨삼립,005610,2008/12,4.41,-9.31,871,37.22,6.07
(주)에스피씨삼립,005610,2009/12,-21.69,-9.73,786,35.58,4.1
(주)에스피씨삼립,005610,2010/12,-48.17,-27.95,566,45.17,1.72
(주)에스피씨삼립,005610,2011/12,94.15,32.46,750,127.3,1.43
(주)에스피씨삼립,005610,2012/12,32.82,69.28,1270,134.7,1.49
(주)에스피씨삼립,005610,2013/12,73.37,38.97,1765,131.87,2.14
(주)에스피씨삼립,005610,2014/12,4.66,13.65,2006,116.67,2.11
(주)에스피씨삼립,005610,2015/12,13.95,-4.77,1910,93.22,2.51
(주)에스피씨삼립,005610,2016/12,17.54,38.29,5284,99.66,2.76
(주)에스피씨삼립,005610,2017/12,-1.4,39.16,3778,134.69,2.84
(주)에스피씨삼립,005610,2018/12,45.48,-7.78,3502,103.24,4.1
(주)에스피씨삼립,005610,2019/12,14.79,14.73,4018,201.93,4.04
(주)에스피씨삼립,005610,2020/12,-6.65,0,-1283,217.03,3.53
(주)에스피씨삼립,005610,2021/12,45.46,0,5112,186.95,4.75
(주)에스피씨삼립,005610,2022/12,17.59,10.85,5666,165.83,4.71
(주)에이블씨엔씨,078520,2004/12,,,,,
(주)에이블씨엔씨,078520,2005/12,,,,,
(주)에이블씨엔씨,078520,2006/12,,,,,
(주)에이블씨엔씨,078520,2007/12,0,0,-352,38.06,0.39
(주)에이블씨엔씨,078520,2008/12,2286.69,0,1155,42.13,7.15
(주)에이블씨엔씨,078520,2009/12,167.51,123.53,2375,46.91,10.69
(주)에이블씨엔씨,078520,2010/12,51.29,31.24,2834,47.21,12.11
(주)에이블씨엔씨,078520,2011/12,14.74,18.98,3040,61.25,10.99
(주)에이블씨엔씨,078520,2012/12,53.74,39.34,3842,52.87,12.15
(주)에이블씨엔씨,078520,2013/12,-90.05,-83.31,573,37.53,1.28
(주)에이블씨엔씨,078520,2014/12,-34.06,-78.58,111,29.72,0.85
(주)에이블씨엔씨,078520,2015/12,322.29,837.56,946,30.27,4.02
(주)에이블씨엔씨,078520,2016/12,62.57,29.15,1116,38.85,5.94
(주)에이블씨엔씨,078520,2017/12,-66.39,-75.65,246,21.92,2.31
(주)에이블씨엔씨,078520,2018/12,0,0,-423,18.58,-5.52
(주)에이블씨엔씨,078520,2019/12,0,0,-1075,39.47,-0.88
(주)에이블씨엔씨,078520,2020/12,0,0,-3658,41.46,-14.95
(주)에이블씨엔씨,078520,2021/12,0,0,-1730,44.97,-6.59
(주)에이블씨엔씨,078520,2022/12,0,0,157,44.3,4.74
(주)에이엔피,015260,2003/12,,,,,
(주)에이엔피,015260,2004/12,,,,,
(주)에이엔피,015260,2005/12,,,,,
(주)에이엔피,015260,2006/12,,,,,
(주)에이엔피,015260,2007/12,0,0,-142,58.61,-2.07
(주)에이엔피,015260,2008/12,0,0,-62,49.8,0.84
(주)에이엔피,015260,2009/12,306.3,0,26,85.76,2.01
(주)에이엔피,015260,2010/12,15.18,-50.96,13,105.37,2.38
(주)에이엔피,015260,2011/12,0,0,-270,110.82,-4.42
(주)에이엔피,015260,2012/12,0,0,37,71.12,5.68
(주)에이엔피,015260,2013/12,-48.84,-60.89,13,81.1,2.78
(주)에이엔피,015260,2014/12,15.55,86.98,23,77.94,3.23
(주)에이엔피,015260,2015/12,-95.56,0,-19,89.41,0.13
(주)에이엔피,015260,2016/12,876.53,0,109,73.47,1.23
(주)에이엔피,015260,2017/12,0,0,-223,133.6,-4.95
(주)에이엔피,015260,2018/12,0,0,-116,112.88,-6.72
(주)에이엔피,015260,2019/12,0,0,-81,110.46,-5.62
(주)에이엔피,015260,2020/12,0,0,-1991,155.39,-14.13
(주)에이엔피,015260,2021/12,0,0,-542,173.69,-17.27
(주)에이엔피,015260,2022/12,0,0,-892,192.76,-3.6
(주)에이프로젠,007460,2003/12,,,,,
(주)에이프로젠,007460,2004/12,,,,,
(주)에이프로젠,007460,2005/12,,,,,
(주)에이프로젠,007460,2006/12,,,,,
(주)에이프로젠,007460,2007/12,0,0,752,86,6.21
(주)에이프로젠,007460,2008/12,163.21,50.41,700,92.86,9.05
(주)에이프로젠,007460,2009/12,8.36,-56.12,290,110.65,7.95
(주)에이프로젠,007460,2010/12,-82.54,0,-1174,153.43,1.83
(주)에이프로젠,007460,2011/12,-63.56,0,-5476,1130.96,0.75
(주)에이프로젠,007460,2012/12,585.35,0,-1162,0,3.37
(주)에이프로젠,007460,2013/12,-15.59,0,-5723,2867.87,4.28
(주)에이프로젠,007460,2014/12,95.11,0,1193,468.52,11.24
(주)에이프로젠,007460,2015/12,-30.09,-72.75,288,180.23,9.12
(주)에이프로젠,007460,2016/12,-15.81,-29.01,147,122.49,9.24
(주)에이프로젠,007460,2017/12,-63.85,-2.77,117,78.5,4.08
(주)에이프로젠,007460,2018/12,-22.91,0,-518,99.12,2.83
(주)에이프로젠,007460,2019/12,114.72,0,-52,63.66,6.02
(주)에이프로젠,007460,2020/12,111.82,0,-276,80.18,8.85
(주)에이프로젠,007460,2021/12,-95.4,0,-62,64.24,0.36
(주)에이프로젠,007460,2022/12,0,0,-433,88.45,-153.31
(주)에이프로젠바이오로직스,003060,2003/09,,,,,
(주)에이프로젠바이오로직스,003060,2004/09,,,,,
(주)에이프로젠바이오로직스,003060,2005/09,,,,,
(주)에이프로젠바이오로직스,003060,2006/09,,,,,
(주)에이프로젠바이오로직스,003060,2007/09,0,0,-339,206.68,-10.15
(주)에이프로젠바이오로직스,003060,2008/09,0,0,-117,37.74,-12.64
(주)에이프로젠바이오로직스,003060,2009/09,0,0,-1318,115.92,9
(주)에이프로젠바이오로직스,003060,2010/09,-18.19,0,-472,52.71,5.68
(주)에이프로젠바이오로직스,003060,2011/12,0,0,-142,49.96,-2.3
(주)에이프로젠바이오로직스,003060,2012/12,0,0,-235,25.67,-62.56
(주)에이프로젠바이오로직스,003060,2013/12,0,0,-121,32.78,-56.38
(주)에이프로젠바이오로직스,003060,2014/12,0,0,-27,29.25,-18.67
(주)에이프로젠바이오로직스,003060,2015/12,0,0,11,18.09,1.93
(주)에이프로젠바이오로직스,003060,2016/12,0,0,-65,57.42,-0.53
(주)에이프로젠바이오로직스,003060,2017/12,0,0,-93,90.84,-3.42
(주)에이프로젠바이오로직스,003060,2018/12,0,0,-105,42.59,-3
(주)에이프로젠바이오로직스,003060,2019/12,0,0,-36,15.19,-4.11
(주)에이프로젠바이오로직스,003060,2020/12,0,0,-3,1.94,-6.29
(주)에이프로젠바이오로직스,003060,2021/12,0,0,13,2.13,-6.5
(주)에이프로젠바이오로직스,003060,2022/12,0,110.5,27,42.84,-8.49
(주)에이플러스에셋어드바이저,244920,2008/03,,,,,
(주)에이플러스에셋어드바이저,244920,2009/03,,,,,
(주)에이플러스에셋어드바이저,244920,2010/03,,,,,
(주)에이플러스에셋어드바이저,244920,2011/03,,,,,
(주)에이플러스에셋어드바이저,244920,2012/03,,,,,
(주)에이플러스에셋어드바이저,244920,2013/03,,,,,
(주)에이플러스에셋어드바이저,244920,2014/12,,,,,
(주)에이플러스에셋어드바이저,244920,2015/12,,,,,
(주)에이플러스에셋어드바이저,244920,2016/12,,,,,
(주)에이플러스에셋어드바이저,244920,2017/12,,,,,
(주)에이플러스에셋어드바이저,244920,2018/12,,,,,
(주)에이플러스에셋어드바이저,244920,2019/12,0,0,609,192.05,8.75
(주)에이플러스에셋어드바이저,244920,2020/12,19.74,57.67,1048,67.24,9.95
(주)에이플러스에셋어드바이저,244920,2021/12,-62.53,-60.65,383,68.7,4.17
(주)에이플러스에셋어드바이저,244920,2022/12,-66.42,271.76,1425,61.25,1.33
(주)에프앤에프,383220,2021/12,,,,,
(주)에프앤에프,383220,2022/12,0,0,10100,45.15,32.42
(주)에프앤에프홀딩스,007700,2003/12,,,,,
(주)에프앤에프홀딩스,007700,2004/12,,,,,
(주)에프앤에프홀딩스,007700,2005/12,,,,,
(주)에프앤에프홀딩스,007700,2006/12,,,,,
(주)에프앤에프홀딩스,007700,2007/12,0,0,844,69.6,9.03
(주)에프앤에프홀딩스,007700,2008/12,-13,-37,532,63.45,8.34
(주)에프앤에프홀딩스,007700,2009/12,12.64,91.82,1020,49.54,9.67
(주)에프앤에프홀딩스,007700,2010/12,89.94,69.79,1732,30.51,16.19
(주)에프앤에프홀딩스,007700,2011/12,-33.93,-30.9,1197,21.5,10.3
(주)에프앤에프홀딩스,007700,2012/12,-69.19,-63.53,436,25.04,3.45
(주)에프앤에프홀딩스,007700,2013/12,3.68,23.31,538,57.97,3.23
(주)에프앤에프홀딩스,007700,2014/12,67.72,62.51,874,72.16,3.99
(주)에프앤에프홀딩스,007700,2015/12,55.53,-13.3,758,69.06,5.06
(주)에프앤에프홀딩스,007700,2016/12,140.28,199.33,2269,34.85,10.24
(주)에프앤에프홀딩스,007700,2017/12,117.84,113.77,4851,35.34,17.45
(주)에프앤에프홀딩스,007700,2018/12,-6.79,42.7,6923,24.68,14.12
(주)에프앤에프홀딩스,007700,2019/12,74.32,11.08,7692,34.21,17.97
(주)에프앤에프홀딩스,007700,2020/12,-11.73,2.87,7951,41.39,17.47
(주)에프앤에프홀딩스,007700,2021/12,-99.33,1418.19,85154,0.93,31.97
(주)에프앤에프홀딩스,007700,2022/12,2452.03,-98.72,608,0.44,55.94
(주)엔씨소프트,036570,2003/12,,,,,
(주)엔씨소프트,036570,2004/12,,,,,
(주)엔씨소프트,036570,2005/12,,,,,
(주)엔씨소프트,036570,2006/12,,,,,
(주)엔씨소프트,036570,2007/12,0,0,2259,13.25,21.07
(주)엔씨소프트,036570,2008/12,-2.78,-39.37,1429,14.02,18.97
(주)엔씨소프트,036570,2009/12,337.81,568.22,9468,23.02,44.1
(주)엔씨소프트,036570,2010/12,3.7,-1.47,9116,25.95,40.21
(주)엔씨소프트,036570,2011/12,-4.86,-1.61,8938,18.72,39.36
(주)엔씨소프트,036570,2012/12,-48.69,-61.14,3455,15.56,21.25
(주)엔씨소프트,036570,2013/12,82.25,107.37,7150,18.89,34.71
(주)엔씨소프트,036570,2014/12,46.33,45.03,10360,16.53,43.97
(주)엔씨소프트,036570,2015/12,-4.5,-9.28,8658,17.09,41.72
(주)엔씨소프트,036570,2016/12,24.06,45.43,12808,18.56,42.89
(주)엔씨소프트,036570,2017/12,93.94,72.86,22196,25.72,40.02
(주)엔씨소프트,036570,2018/12,10.03,-7.03,20791,19,44.51
(주)엔씨소프트,036570,2019/12,-18.22,-29.86,14927,27.27,36.5
(주)엔씨소프트,036570,2020/12,55.95,104.08,30451,24.73,38.73
(주)엔씨소프트,036570,2021/12,-60.96,-43.85,17151,42.46,15.93
(주)엔씨소프트,036570,2022/12,69.85,30.05,22567,34.66,23.98
(주)엔아이스틸,008260,2003/12,,,,,
(주)엔아이스틸,008260,2004/12,,,,,
(주)엔아이스틸,008260,2005/12,,,,,
(주)엔아이스틸,008260,2006/12,,,,,
(주)엔아이스틸,008260,2007/12,0,0,126,118.76,6.78
(주)엔아이스틸,008260,2008/12,195.5,-70.09,38,211.39,15
(주)엔아이스틸,008260,2009/12,-71.93,4.02,39,129.69,5.43
(주)엔아이스틸,008260,2010/12,131.71,437.84,0,149.09,11.3
(주)엔아이스틸,008260,2011/12,24.4,7.18,226,149.45,12.24
(주)엔아이스틸,008260,2012/12,-12.22,9.73,248,126.12,10.94
(주)엔아이스틸,008260,2013/12,4.7,5.51,262,123.69,9.95
(주)엔아이스틸,008260,2014/12,-13.5,-28.85,186,133.19,8.25
(주)엔아이스틸,008260,2015/12,-9.11,33.96,250,125.35,8
(주)엔아이스틸,008260,2016/12,49.08,43.99,360,138.63,12.37
(주)엔아이스틸,008260,2017/12,10.04,7.37,386,156.13,10.34
(주)엔아이스틸,008260,2018/12,5.9,-7.03,358,129.46,10.94
(주)엔아이스틸,008260,2019/12,-26.67,-37.11,224,133.28,8.16
(주)엔아이스틸,008260,2020/12,53.99,89.07,424,136.64,9.67
(주)엔아이스틸,008260,2021/12,67.62,81.77,771,140.43,12.57
(주)엔아이스틸,008260,2022/12,117.09,121.22,1706,111.19,19.06
(주)엔케이,085310,2003/12,,,,,
(주)엔케이,085310,2004/12,,,,,
(주)엔케이,085310,2005/12,,,,,
(주)엔케이,085310,2006/12,,,,,
(주)엔케이,085310,2007/12,0,0,1314,111.71,14.71
(주)엔케이,085310,2008/12,-7.81,-19.95,750,88.1,11.09
(주)엔케이,085310,2009/12,-29.61,0,-814,81.34,10.16
(주)엔케이,085310,2010/12,-50.11,0,101,73.3,4.64
(주)엔케이,085310,2011/12,-18.5,-64.95,36,86.53,3.72
(주)엔케이,085310,2012/12,0,0,-237,96.1,-1.62
(주)엔케이,085310,2013/12,0,0,-536,108.56,-7.14
(주)엔케이,085310,2014/12,0,0,156,79.62,4.01
(주)엔케이,085310,2015/12,-86.44,-71.48,36,69.2,0.48
(주)엔케이,085310,2016/12,0,0,-652,70.59,-16.17
(주)엔케이,085310,2017/12,0,0,-33,29.44,-3.01
(주)엔케이,085310,2018/12,0,0,-339,51.1,-26.39
(주)엔케이,085310,2019/12,0,0,-402,45.94,-8.61
(주)엔케이,085310,2020/12,0,0,-12,55.64,-0.43
(주)엔케이,085310,2021/12,0,0,90,27.98,2.89
(주)엔케이,085310,2022/12,-47.69,-46.27,48,25.6,1.46
(주)엘에스,006260,2003/12,,,,,
(주)엘에스,006260,2004/12,,,,,
(주)엘에스,006260,2005/12,,,,,
(주)엘에스,006260,2006/12,,,,,
(주)엘에스,006260,2007/12,0,0,6614,114.07,3.37
(주)엘에스,006260,2008/12,-65.34,0,-1090,11.34,1.57
(주)엘에스,006260,2009/12,494.46,0,7790,12.59,90.62
(주)엘에스,006260,2010/12,-74.16,-77.95,1718,10.04,70
(주)엘에스,006260,2011/12,12.17,16.48,2001,10.07,69.09
(주)엘에스,006260,2012/12,18.58,24.43,2489,7.7,72.36
(주)엘에스,006260,2013/12,-5.21,-10.15,2237,5.2,69.06
(주)엘에스,006260,2014/12,-14.25,-15.39,1892,23.39,62.74
(주)엘에스,006260,2015/12,75,107.33,3924,21.67,78.91
(주)엘에스,006260,2016/12,-50.36,-63.59,1429,21.05,64.2
(주)엘에스,006260,2017/12,59.7,78.35,2548,18.88,73.89
(주)엘에스,006260,2018/12,140.98,155.72,6516,12.41,84.8
(주)엘에스,006260,2019/12,-77.95,-71.46,1860,9.59,51.96
(주)엘에스,006260,2020/12,175.88,137.23,4412,9.33,75.33
(주)엘에스,006260,2021/12,143,126.53,9995,13.6,86.93
(주)엘에스,006260,2022/12,78.72,60.99,16134,33.31,91.22
(주)엘에스네트웍스,000680,2003/12,,,,,
(주)엘에스네트웍스,000680,2004/12,,,,,
(주)엘에스네트웍스,000680,2005/12,,,,,
(주)엘에스네트웍스,000680,2006/12,,,,,
