회사명,거래소코드,회계년도,당기순이익(손실)(IFRS연결)(천원),*주당순손익(IFRS연결)(원),부채(*)(IFRS연결)(천원),매출액(수익)(*)(3개월)(IFRS연결)(천원),자본(*)(IFRS연결)(천원),* (정상)영업손익(보고서기재)(IFRS연결)(천원)
고려아연(주),010130,2018/03,147422618,0,927914688,1683434962,6018983837,200121410
고려아연(주),010130,2019/03,153430767,0,794486752,1496707239,6357343931,177477000
고려아연(주),010130,2020/03,141935757,0,1070893089,1732587719,6762921798,204277870
고려아연(주),010130,2021/03,212286800,0,1383235784,2200510785,7052509263,269990481
고려아연(주),010130,2022/03,147896833,0,2529770572,2661413405,7577785086,284714347
그랜드코리아레저(주),114090,2010/03,,,,,,
그랜드코리아레저(주),114090,2011/03,,,,,,
그랜드코리아레저(주),114090,2012/03,,,,,,
그랜드코리아레저(주),114090,2013/03,,,,,,
그랜드코리아레저(주),114090,2014/03,,,,,,
그랜드코리아레저(주),114090,2015/03,,,,,,
그랜드코리아레저(주),114090,2016/03,,,,,,
그랜드코리아레저(주),114090,2017/03,,,,,,
그랜드코리아레저(주),114090,2018/03,,,,,,
그랜드코리아레저(주),114090,2019/03,8744198,0,367480953,109181089,530732038,16986968
그랜드코리아레저(주),114090,2020/03,14717905,238,345803515,111506861,567168628,26915612
그랜드코리아레저(주),114090,2021/03,-37430214,-605,217150643,5269766,448960083,-46643807
그랜드코리아레저(주),114090,2022/03,-10778061,-174,153732379,46868257,372770270,-13225806
금호석유화학(주),011780,2007/03,,,,,,
금호석유화학(주),011780,2008/03,,,,,,
금호석유화학(주),011780,2009/03,,,,,,
금호석유화학(주),011780,2010/03,,,,,,
금호석유화학(주),011780,2011/03,207291640,0,3388478098,1600153470,1033132735,286411576
금호석유화학(주),011780,2012/03,103185132,0,3491089226,1622551366,1607423345,129292330
금호석유화학(주),011780,2013/03,33890784,0,2919353187,1416961002,1636155394,77865143
금호석유화학(주),011780,2014/03,12429314,0,2653778573,1241596471,1547358996,28601971
금호석유화학(주),011780,2015/03,42331136,0,2678301478,1020160527,1693082760,55210894
금호석유화학(주),011780,2016/03,38377230,0,2597525744,871514490,1682990521,46308857
금호석유화학(주),011780,2017/03,70436953,0,2961325218,1408210355,1799367174,65749350
금호석유화학(주),011780,2018/03,143643089,0,2638973866,1339915243,2073550087,165836341
금호석유화학(주),011780,2019/03,113959549,0,2367545440,1275061201,2410249506,144207113
금호석유화학(주),011780,2020/03,127580614,0,1961211574,1225469244,2659885620,133142446
금호석유화학(주),011780,2021/03,475569304,0,2134264211,1854457033,3547048345,612519987
금호석유화학(주),011780,2022/03,373297618,0,3181409554,2199096075,5199713250,449068125
금호타이어(주),073240,2007/03,,,,,,
금호타이어(주),073240,2008/03,,,,,,
금호타이어(주),073240,2009/03,,,,,,
금호타이어(주),073240,2010/03,,,,,,
금호타이어(주),073240,2011/03,1287581,0,4080566249,958577334,443145679,43715752
금호타이어(주),073240,2012/03,8578027,0,4315875327,1055257958,583391648,78288701
금호타이어(주),073240,2013/03,23740837,0,3952251502,878805563,926230409,71889070
금호타이어(주),073240,2014/03,32667893,0,3542278844,859172349,1154518694,85379299
금호타이어(주),073240,2015/03,6259788,0,3483807177,754374614,1335788336,44008538
금호타이어(주),073240,2016/03,-15420691,0,3989183972,701761355,1250084194,15119794
금호타이어(주),073240,2017/03,-60627815,0,3827085686,669302676,1151646967,-28193454
금호타이어(주),073240,2018/03,-11422810,0,3521607663,624980998,992364370,-17114208
금호타이어(주),073240,2019/03,-33221906,0,2841813844,549741352,1385468377,-14804520
금호타이어(주),073240,2020/03,-80229465,-279,2768773928,488635981,1234526608,-18414221
금호타이어(주),073240,2021/03,-12463613,-43,2814397783,585626589,1182969236,452244
금호타이어(주),073240,2022/03,-5998524,0,3168322701,738708325,1310592944,533574
기아(주),000270,2007/03,,,,,,
기아(주),000270,2008/03,,,,,,
기아(주),000270,2009/03,,,,,,
기아(주),000270,2010/03,,,,,,
기아(주),000270,2011/03,953221000,0,17133835000,10657827000,11178902000,839870000
기아(주),000270,2012/03,1201259000,0,17442225000,11790039000,14453741000,1120613000
기아(주),000270,2013/03,783928000,1936,16479725000,11084819000,17282324000,704159000
기아(주),000270,2014/03,876300000,2164,17193764000,11925823000,20794425000,735639000
기아(주),000270,2015/03,903220000,2237,19195957000,11177668000,22437353000,511649000
기아(주),000270,2016/03,944584000,2358,23686499000,12649367000,24596996000,633622000
기아(주),000270,2017/03,765378000,1909,25573796000,12843896000,26464772000,382775000
기아(주),000270,2018/03,431958000,1077,25841609000,12562201000,26974615000,305634000
기아(주),000270,2019/03,649104000,0,25461832000,12444350000,27658124000,594079000
기아(주),000270,2020/03,265969000,663,26942733000,14566900000,28743738000,444456000
기아(주),000270,2021/03,1035035000,2582,33143952000,16581735000,30825041000,1076389000
기아(주),000270,2022/03,1032582000,0,33346979000,18357236000,34847103000,1606480000
네이버(주),035420,2007/03,,,,,,
네이버(주),035420,2008/03,,,,,,
네이버(주),035420,2009/03,,,,,,
네이버(주),035420,2010/03,,,,,,
네이버(주),035420,2011/03,123155109,0,723797899,501844952,1422150556,167991469
네이버(주),035420,2012/03,135845480,0,812007088,572856771,1687782561,161746918
네이버(주),035420,2013/03,156974432,0,1110595503,673580361,2026886064,191089131
네이버(주),035420,2014/03,128948608,0,1282256150,638024306,1592816321,189812898
네이버(주),035420,2015/03,134555401,0,1647275812,740561540,1920865786,191955734
네이버(주),035420,2016/03,165036147,0,2136584631,937280220,2388599463,256827537
네이버(주),035420,2017/03,210876051,0,2171533454,1082247281,4269918735,290797289
네이버(주),035420,2018/03,153751654,0,2989532947,1309059864,5377855567,256980564
네이버(주),035420,2019/03,87585903,0,4847641694,1510861770,6048499723,206244505
네이버(주),035420,2020/03,134874582,0,6310797316,1732064462,7455236541,221495078
네이버(주),035420,2021/03,15314521709,0,7997815194,1499070071,22433192062,288833148
네이버(주),035420,2022/03,151398237,0,10025366464,1845221980,23667114081,301787214
넷마블(주),251270,2018/03,78921357,0,816332379,507356063,4483742137,74170740
넷마블(주),251270,2019/03,42329611,0,1141818413,477641924,4613836198,33934386
넷마블(주),251270,2020/03,57462878,0,1830101218,532931991,4928836685,20441055
넷마블(주),251270,2021/03,61942549,0,2734769184,570372760,5519181837,54221734
넷마블(주),251270,2022/03,-51775910,0,4458199320,631471224,5798879649,-11948507
대상(주),001680,2007/03,,,,,,
대상(주),001680,2008/03,,,,,,
대상(주),001680,2009/03,,,,,,
대상(주),001680,2010/03,,,,,,
대상(주),001680,2011/03,,,,,,
대상(주),001680,2012/03,,,,,,
대상(주),001680,2013/03,17165687,0,1073126995,619348130,640095033,34513936
대상(주),001680,2014/03,30893797,0,1096541250,617003240,743331759,43413608
대상(주),001680,2015/03,18273573,0,1089973958,639946559,789265329,33817838
대상(주),001680,2016/03,20957215,0,1435287117,684317080,827575538,32392455
대상(주),001680,2017/03,23505746,0,1501151221,714200566,862338904,28912908
대상(주),001680,2018/03,19014951,0,1331596237,739961566,882800956,30217078
대상(주),001680,2019/03,23694956,0,1458563970,723318183,938999344,38108269
대상(주),001680,2020/03,53256256,0,1581863031,755764476,1050626701,49828329
대상(주),001680,2021/03,41149309,0,1560795049,816645225,1123986335,54473008
대상(주),001680,2022/03,28847081,0,1766209366,986773481,1252104809,42778657
대우조선해양(주),042660,2007/03,,,,,,
대우조선해양(주),042660,2008/03,,,,,,
대우조선해양(주),042660,2009/03,,,,,,
대우조선해양(주),042660,2010/03,,,,,,
대우조선해양(주),042660,2011/03,263126966,0,12058115162,3323910061,4162497972,434117819
대우조선해양(주),042660,2012/03,84175950,0,12177964355,3064647736,4498917302,181245587
대우조선해양(주),042660,2013/03,48916744,0,12735627804,3258901217,4565210029,67261009
대우조선해양(주),042660,2014/03,63187265,0,14122088653,4065117846,4790049488,80608769
대우조선해양(주),042660,2015/03,-172397453,0,17051399376,4486086368,4564878014,-43297514
대우조선해양(주),042660,2016/03,185463455,0,18309153270,3664530979,758014572,154178805
대우조선해양(주),042660,2017/03,233627647,0,12870845177,2730464418,826781815,223288987
대우조선해양(주),042660,2018/03,226325973,0,7769591968,2256138403,3319361355,298619948
대우조선해양(주),042660,2019/03,195175228,0,7847033386,2072125442,4041538316,199622057
대우조선해양(주),042660,2020/03,242517958,2208,7244743177,1958106708,3998772161,279014161
대우조선해양(주),042660,2021/03,-234703012,-2244,6383111777,1101761744,3635588558,-212897417
대우조선해양(주),042660,2022/03,-491797923,-4641,9032707376,1245450626,1726558865,-470105392
대한유화(주),006650,2007/03,,,,,,
대한유화(주),006650,2008/03,,,,,,
대한유화(주),006650,2009/03,,,,,,
대한유화(주),006650,2010/03,,,,,,
대한유화(주),006650,2011/03,,,,,,
대한유화(주),006650,2012/03,,,,,,
대한유화(주),006650,2013/03,7315321,0,614834415,496601718,750518567,9494964
대한유화(주),006650,2014/03,14136439,0,600906257,523636729,797518802,16583414
대한유화(주),006650,2015/03,41686238,0,594391541,428536599,869731234,54396322
대한유화(주),006650,2016/03,63105034,0,500458329,394403947,1077940604,77881069
대한유화(주),006650,2017/03,76874099,0,495273098,434569464,1344318988,107840471
대한유화(주),006650,2018/03,81867258,13255,515004165,613179341,1529740937,103766405
대한유화(주),006650,2019/03,57844493,0,351726104,516329214,1731405827,56921328
대한유화(주),006650,2020/03,-30184934,-4887,292022688,496023542,1733060298,-45744196
대한유화(주),006650,2021/03,70608843,11433,338951410,559615585,1946579083,86547200
대한유화(주),006650,2022/03,2496140,404,432839060,693749467,2010321724,-2229870
대한전선(주),001440,2007/03,,,,,,
대한전선(주),001440,2008/03,,,,,,
대한전선(주),001440,2009/03,,,,,,
대한전선(주),001440,2010/03,,,,,,
대한전선(주),001440,2011/03,-4485655,0,4158856828,777471837,706281766,23886431
대한전선(주),001440,2012/03,-103579352,0,3197251383,586842065,282153006,22284040
대한전선(주),001440,2013/03,-63005417,0,2751417156,629372490,124661669,-523285
대한전선(주),001440,2014/03,-37226598,0,2031667176,533667767,253510202,10027479
대한전선(주),001440,2015/03,-2211973,0,1834871850,438642351,73950498,1510878
대한전선(주),001440,2016/03,1246622,0,1188404418,328387077,371435197,8467740
대한전선(주),001440,2017/03,-505079,0,962437308,343894642,302934427,5804137
대한전선(주),001440,2018/03,-6849193,0,882291528,340737426,326594415,1266020
대한전선(주),001440,2019/03,-6029031,0,831200056,336978407,321933216,293448
대한전선(주),001440,2020/03,-13839068,0,920608549,357228762,285451828,5908762
대한전선(주),001440,2021/03,-4298467,0,935220276,444254784,361941333,5531907
대한전선(주),001440,2022/03,9372136,0,885603055,589414011,888897150,11780912
동국홀딩스(주),001230,2007/03,,,,,,
동국홀딩스(주),001230,2008/03,,,,,,
동국홀딩스(주),001230,2009/03,,,,,,
동국홀딩스(주),001230,2010/03,,,,,,
동국홀딩스(주),001230,2011/03,130121888,0,6575720329,2203875487,3288779333,164388087
동국홀딩스(주),001230,2012/03,-33305648,0,7235256347,2103486349,3065077459,-19027392
동국홀딩스(주),001230,2013/03,-49042972,0,6794932030,1651926823,2780927147,47935001
동국홀딩스(주),001230,2014/03,-61071905,0,6526764685,1491232670,2573865619,-1270415
동국홀딩스(주),001230,2015/03,-166835754,0,5920606092,1369417330,2349761756,-58099723
동국홀딩스(주),001230,2016/03,84833686,0,4409408009,1224813246,2322405356,56599590
동국홀딩스(주),001230,2017/03,42007485,0,3970276888,1513597021,2290378181,57609383
동국홀딩스(주),001230,2018/03,-38902292,0,3738200602,1401308469,2336824327,20566818
동국홀딩스(주),001230,2019/03,729902,0,3669760139,1374868029,2037872553,48307609
동국홀딩스(주),001230,2020/03,-120818685,0,3504438269,1228376455,1991351706,56169893
동국홀딩스(주),001230,2021/03,27553103,0,3321510903,1395774735,2160208502,109430749
동국홀딩스(주),001230,2022/03,272561032,0,3418034413,2131317296,3041506569,205825157
동원산업(주),006040,2007/03,,,,,,
동원산업(주),006040,2008/03,,,,,,
동원산업(주),006040,2009/03,,,,,,
동원산업(주),006040,2010/03,,,,,,
동원산업(주),006040,2011/03,,,,,,
동원산업(주),006040,2012/03,22572697,0,786933988,402477910,507394165,35573914
동원산업(주),006040,2013/03,32677617,0,778132625,404584248,610041595,33761306
동원산업(주),006040,2014/03,10662420,0,667680726,377833332,634872575,22449983
동원산업(주),006040,2015/03,-6282935,0,832891320,335780974,678257613,4064046
동원산업(주),006040,2016/03,12952250,0,894369799,378963897,708642102,18740034
동원산업(주),006040,2017/03,28719207,0,1758697380,554585953,790257786,34894966
동원산업(주),006040,2018/03,36298948,0,1580718475,605244506,926403470,49646092
동원산업(주),006040,2019/03,34624665,0,1893764098,673809916,1038411140,57597234
동원산업(주),006040,2020/03,25393063,0,1954275734,744532796,1114854357,62445832
동원산업(주),006040,2021/03,44815389,13138,1872836784,687166419,1343417860,68143105
동원산업(주),006040,2022/03,53381713,0,1615644656,815991483,1555418297,85347772
동원시스템즈(주),014820,2007/03,,,,,,
동원시스템즈(주),014820,2008/03,,,,,,
동원시스템즈(주),014820,2009/03,,,,,,
동원시스템즈(주),014820,2010/03,,,,,,
동원시스템즈(주),014820,2011/03,,,,,,
동원시스템즈(주),014820,2012/03,414975,0,352366065,98087635,90971320,3532059
동원시스템즈(주),014820,2013/03,-825855,0,367505260,117381012,195221446,482193
동원시스템즈(주),014820,2014/03,204750,0,393150363,150369345,218886671,5492058
동원시스템즈(주),014820,2015/03,10760616,0,878424737,271740510,249826940,17653841
동원시스템즈(주),014820,2016/03,20628220,0,921913675,300312274,326993866,27107518
동원시스템즈(주),014820,2017/03,22792821,0,801368354,295009742,444518024,23768361
동원시스템즈(주),014820,2018/03,14896950,0,596424475,248125640,491368073,18014943
동원시스템즈(주),014820,2019/03,14225626,0,649070088,246232329,540355942,21735904
동원시스템즈(주),014820,2020/03,13317436,0,619243864,251069619,580066743,18141009
동원시스템즈(주),014820,2021/03,13459458,0,703316062,277004902,621786334,16717139
동원시스템즈(주),014820,2022/03,13981894,0,788232237,329691036,664999131,18980549
두산밥캣(주),241560,2017/03,41763032,416,2992913060,929859625,3099081010,93287032
두산밥캣(주),241560,2018/03,62306359,622,2795928611,870250779,3447903424,94322347
두산밥캣(주),241560,2019/03,68454217,0,3036684541,1062406409,3791191815,113300342
두산밥캣(주),241560,2020/03,33528223,334,3174927037,1064237021,4112104504,86823030
두산밥캣(주),241560,2021/03,115425520,1147,3196813177,1224799189,4274067914,171280332
두산밥캣(주),241560,2022/03,100468451,0,4655433383,1640821300,4406988873,194384702
두산에너빌리티(주),034020,2007/03,,,,,,
두산에너빌리티(주),034020,2008/03,,,,,,
두산에너빌리티(주),034020,2009/03,,,,,,
두산에너빌리티(주),034020,2010/03,,,,,,
두산에너빌리티(주),034020,2011/03,132978379,1480,12268165660,2246261402,5238392245,148948899
두산에너빌리티(주),034020,2012/03,84211828,0,9104092920,2072090556,4825557274,137018705
두산에너빌리티(주),034020,2013/03,13584615,0,22560493504,4529266164,6029792490,205727990
두산에너빌리티(주),034020,2014/03,7891571,0,20351075111,4177122597,7885763187,203399103
두산에너빌리티(주),034020,2015/03,-88989790,0,20097409280,4037214222,7139985773,154211390
두산에너빌리티(주),034020,2016/03,89760685,0,19633962740,3308468312,6997052856,227615546
두산에너빌리티(주),034020,2017/03,37460809,0,18163018019,3437909665,6403145951,236838905
두산에너빌리티(주),034020,2018/03,23148793,0,19264225998,3573712129,6500875574,305334471
두산에너빌리티(주),034020,2019/03,52825845,0,19765126286,3828732950,6267647520,322331122
두산에너빌리티(주),034020,2020/03,-371434990,0,20107480831,3837035949,6147563122,56486305
두산에너빌리티(주),034020,2021/03,248054319,0,19905627866,4004663524,7503014119,372097140
두산에너빌리티(주),034020,2022/03,11007643,0,13837793920,3071285051,10308009310,192139935
